phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
INIT,2,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11390883487676186,11.94604422588053,0.9778847824022021
INIT,3,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12815067061178745,4.083017411522796,0.20100804802886163
INIT,4,R1234ze(Z),pure,R1234ze(Z),,1.0,423.2703783954189,3530642.6307265745,0.10954499693483774,26.83043038229736,2.480212448787921
INIT,5,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0
OPT,6,EthylBenzene,pure,EthylBenzene,,1.0,617.1199997949194,3622442.1281439885,0.11602625052966939,0.8107096565363937,0.029334173080884905
OPT,7,n-Heptane,pure,n-Heptane,,1.0,541.2259150893126,2773824.280294774,0.11488664458752017,2.5821754690446017,0.10185295631983796
OPT,8,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12763059514918532,3.435537265838142,0.12125565126897159
OPT,9,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10917030323184149,58.16601707074408,7.645261044366801
OPT,10,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.13342443984005553,2.7718030061850536,0.06997242940385734
OPT,11,D6,pure,D6,,1.0,645.7582612427082,961415.9797965303,-0.05,-1.0,-1.0
OPT,12,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,0.017473445543502907,0.017842864201072856,0.009619029699252189
OPT,13,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12041098694175525,25.640043936148476,2.533160596799806
OPT,14,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11767962657098176,53.66936803556257,5.456183497846223
OPT,15,R11,pure,R11,,1.0,471.1099999985589,4407637.999963813,0.12039573053282726,15.568394569585656,1.4989002979898995
OPT,16,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.1007544746054331,2.4903053369459367,0.10486253396508276
OPT,17,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12430040988872722,3.994568180450141,0.2012743881919726
OPT,18,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0
OPT,19,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.11430007399225108,8.259902981500549,0.7175462438404748
OPT,20,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.1271767033911273,1.8577634330507695,0.0654468285772904
OPT,21,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0
OPT,22,n-Octane,pure,n-Octane,,1.0,568.7399999458576,2483591.1977593484,0.1114299843217298,1.2888896108982406,0.04056641586307
OPT,23,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.12058556568142843,0.7333712008976143,0.020787937661897397
OPT,24,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.1001697579992639,36.8030632351725,4.548758973615053
OPT,25,Neopentane,pure,Neopentane,,1.0,433.73959183134286,3196297.459275961,0.09995155210573188,20.564726370689353,2.5821010721135877
