phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,n-Decane[0.50]&R123[0.50],mixture,n-Decane,R123,0.5,537.2655,2753420.3829203025,0.007326916625916088,0.9655096539368202,0.7873084798072949,5.9
INIT,2,Toluene[0.17]&Cyclopentane[0.83],mixture,Toluene,Cyclopentane,0.17,525.3251,4488691.268412284,0.1327371473562043,7.577422676134101,0.36498396536787725,6.9
INIT,3,R245fa[0.49]&Cyclopentane[0.51],mixture,R245fa,Cyclopentane,0.49,470.2121,5525217.551821526,0.11936156593035373,22.592796728193367,1.555712432913009,7.9
INIT,4,Toluene[0.11]&n-Decane[0.89],mixture,Toluene,n-Decane,0.11,635.6339462468782,2675928.127414166,-0.05,-1.0,-1.0,8.9
INIT,5,R123[0.38]&R245fa[0.62],mixture,R123,R245fa,0.38,438.34198000000004,3990265.0767019647,0.1095423542753889,23.5367793853446,2.0437039857820385,9.9
OPT,6,IsoButene[0.49]&Acetone[0.51],mixture,IsoButene,Acetone,0.49,462.8715429320713,4930617.552841278,0.09329210823340826,15.183001238973132,2.339328667954492,10.9
OPT,7,R21[0.49]&Ethanol[0.51],mixture,R21,Ethanol,0.49,467.0090980572618,6100877.86527939,0.10371057118269815,19.89068706007402,2.0121790491785903,11.9
OPT,8,Acetone[0.50]&n-Undecane[0.50],mixture,Acetone,n-Undecane,0.5,606.18203709375,4165882.129308462,0.0034767446947906655,0.3586841507566784,0.32372484146053165,12.9
OPT,9,1-Butene[0.47]&Dichloroethane[0.53],mixture,1-Butene,Dichloroethane,0.47000000000000003,494.71430000000004,5149824.339161383,0.0808273915561796,10.403108138159988,1.9881707098325563,13.9
OPT,10,DiethylEther[0.50]&CycloHexane[0.50],mixture,DiethylEther,CycloHexane,0.5,510.15,4030843.6277671247,0.12064488686037754,8.401979605256376,0.46062005539266615,14.9
OPT,11,Ethanol[0.50]&EthyleneOxide[0.50],mixture,Ethanol,EthyleneOxide,0.5,491.81500000000005,10478709.809654241,0.08707615586692327,18.255787987881625,2.9537304796204626,15.9
OPT,12,DimethylCarbonate[0.50]&n-Hexane[0.50],mixture,DimethylCarbonate,n-Hexane,0.5,524.59386638125,4110430.559818987,0.1272243671932092,5.8701453422227114,0.22839673173378813,16.9
OPT,13,Methanol[0.50]&trans-2-Butene[0.50],mixture,Methanol,trans-2-Butene,0.5,452.55490189062505,5773802.854689629,0.11142577365973931,28.017568768326697,2.5332967611749115,17.9
OPT,14,R113[0.50]&R114[0.50],mixture,R113,R114,0.5,457.607884024375,3570128.8633524864,0.11233266928339004,16.966443948548335,1.3199391181541413,18.9
OPT,15,R21[0.48]&o-Xylene[0.52],mixture,R21,o-Xylene,0.48,544.44508,4393705.683965482,0.022647716902402495,1.9104905277734032,1.151614634027002,19.9
