phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,R11[0.27]&MethylOleate[0.73],mixture,R11,MethylOleate,0.27,698.0597,1513766.6297534418,-0.05,-1.0,-1.0,5.2
INIT,2,EthyleneOxide[0.11]&R21[0.89],mixture,EthyleneOxide,R21,0.11,453.39840000000004,5544589.088980827,0.023430660526471934,26.686458285473662,19.293234907623418,6.2
INIT,3,EthyleneOxide[0.50]&R11[0.50],mixture,EthyleneOxide,R11,0.5,470.015,6315442.485119077,0.1123386976773354,24.387658685632854,3.0427557692102294,7.2
INIT,4,R1233zd(E)[0.24]&R236EA[0.76],mixture,R1233zd(E),R236EA,0.24,418.95840000000004,3639828.330375977,0.09855138169527433,24.347145773165675,2.741239129967178,8.2
INIT,5,R11[0.32]&EthyleneOxide[0.68],mixture,R11,EthyleneOxide,0.32,469.62080000000003,6813754.47728134,0.12169020327902348,25.019727837065414,2.4923975788296575,9.2
OPT,6,R11[0.49]&EthyleneOxide[0.51],mixture,R11,EthyleneOxide,0.49,469.9931,6346367.029409493,0.12349554122999595,24.446559786499417,2.273007233085453,10.2
OPT,7,EthyleneOxide[0.46]&R40[0.54],mixture,EthyleneOxide,R40,0.46,440.50520000000006,7596033.330199914,0.12124678686401054,41.78484675155569,4.498812165104474,11.2
OPT,8,R1233zd(E)[0.50]&EthyleneOxide[0.50],mixture,R1233zd(E),EthyleneOxide,0.5,454.26,5264553.471670902,0.11543091179044784,22.13345942337098,2.217904429741673,12.2
OPT,9,R40[0.50]&R141b[0.50],mixture,R40,R141b,0.5,446.9,5142690.930130879,0.11271601701440004,28.63966866042467,3.2460305224047517,13.2
OPT,10,EthyleneOxide[0.38]&R40[0.62],mixture,EthyleneOxide,R40,0.38,436.29560000000004,7513360.731156023,0.08466196520803339,19.275205568041702,4.877438606759908,14.5
OPT,11,R1233zd(E)[0.23]&MethylOleate[0.77],mixture,R1233zd(E),MethylOleate,0.23,703.248,1390322.3439634698,-0.05,-1.0,-1.0,15.5
OPT,12,MD3M[0.50]&MethylOleate[0.50],mixture,MD3M,MethylOleate,0.5,705.48,1203468.9932869133,-0.05,-1.0,-1.0,16.5
OPT,13,R141b[0.34]&MethylOleate[0.66],mixture,R141b,MethylOleate,0.34,678.47,1623652.5978912807,-0.05,-1.0,-1.0,17.5
OPT,14,EthyleneOxide[0.39]&MethylOleate[0.61],mixture,EthyleneOxide,MethylOleate,0.39,659.8987999999999,1583694.9542400579,-0.05,-1.0,-1.0,18.5
OPT,15,MethylOleate[0.43]&MD3M[0.57],mixture,MethylOleate,MD3M,0.43,694.7672,1179150.8556998402,-0.05,-1.0,-1.0,19.8
