order,mixture
1,D5
2,n-Pentane
3,D4
4,R114
5,Toluene
6,Isohexane
7,R141b
8,n-Heptane
9,CycloHexane
10,DimethylCarbonate
11,n-Dodecane
12,MethylPalmitate
13,MDM
14,Acetone
15,SulfurDioxide
16,MethylLinolenate
17,R40
18,MethylLinoleate
19,MethylOleate
20,Novec649
21,R245ca
22,o-Xylene
23,R11
24,cis-2-Butene
25,R142b
