phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,R40[0.50]&R141b[0.50],mixture,R40,R141b,0.5,446.9,5142690.930130879,0.11606316636747059,31.311678451426847,3.2085807500891383,1.0
INIT,2,DiethylEther[0.49]&R11[0.51],mixture,DiethylEther,R11,0.49,468.94910000000004,4296011.131171089,0.1181340346332631,16.021344183430394,1.3723266187781062,2.1
INIT,3,MD3M[0.50]&MethylOleate[0.50],mixture,MD3M,MethylOleate,0.5,705.48,1203468.9932869133,-0.05,-1.0,-1.0,3.1
INIT,4,R1233zd(E)[0.50]&EthyleneOxide[0.50],mixture,R1233zd(E),EthyleneOxide,0.5,454.26,5264553.471670902,0.11196478329436066,22.033858421400016,2.4327508601971606,4.1
OPT,1,R11[0.50]&DiethylEther[0.50],mixture,R11,DiethylEther,0.5,468.905,4288304.711973092,0.04849550538006808,15.966857130693901,7.392793937643002,5.1
OPT,2,R1233zd(E)[0.50]&R141b[0.50],mixture,R1233zd(E),R141b,0.5,458.55,3944419.9037339166,0.11719022854732741,16.465962440714616,1.415849149055646,6.1
OPT,3,R141b[0.50]&EthyleneOxide[0.50],mixture,R141b,EthyleneOxide,0.5,473.21000000000004,5257620.468397471,0.1212358571286625,18.893255436856165,1.7394687790791934,7.1
OPT,4,EthyleneOxide[0.47]&R40[0.53],mixture,EthyleneOxide,R40,0.47000000000000003,441.0314,7604062.87161898,0.12239931392764244,43.14897143815019,4.473293068856799,8.1
OPT,5,EthyleneOxide[0.50]&R40[0.50],mixture,EthyleneOxide,R40,0.5,442.61,7625082.504439399,0.1250142526441519,45.691522992942595,4.339439528853021,9.1
OPT,6,EthyleneOxide[0.10]&R365MFC[0.90],mixture,EthyleneOxide,R365MFC,0.1,460.892,3474675.5565712084,0.11279454626610315,13.428352735173963,0.8957790808028271,10.1
OPT,7,EthyleneOxide[0.12]&R365MFC[0.88],mixture,EthyleneOxide,R365MFC,0.12,461.0704,3518783.7885974324,0.1030989206655626,10.750234028161966,1.013439859220804,11.1
OPT,8,EthyleneOxide[0.09]&EthylBenzene[0.91],mixture,EthyleneOxide,EthylBenzene,0.09,603.782,3683372.503203431,0.08357182957824988,1.5358680909325537,0.14029429838683993,12.1
OPT,9,EthyleneOxide[0.13]&R1233zd(E)[0.87],mixture,EthyleneOxide,R1233zd(E),0.13,443.4116,4034726.446253629,0.09887698839630495,15.690497611639307,2.2158666447458057,13.1
OPT,10,EthyleneOxide[0.07]&D4[0.93],mixture,EthyleneOxide,D4,0.07,578.2694,1504715.7981063956,-0.05,-1.0,-1.0,14.1
OPT,11,EthyleneOxide[0.07]&n-Octane[0.93],mixture,EthyleneOxide,n-Octane,0.07,561.7526,2539112.5241695764,0.08946085952803293,1.7936354175535512,0.1070740704972988,15.1
OPT,12,EthyleneOxide[0.25]&R365MFC[0.75],mixture,EthyleneOxide,R365MFC,0.25,462.23,3828438.60223366,0.10729460342625004,14.975799050149917,1.339545439979404,16.1
OPT,13,EthyleneOxide[0.13]&R365MFC[0.87],mixture,EthyleneOxide,R365MFC,0.13,461.1596,3541164.451428025,0.10234622958278554,10.337857843653842,1.003533984363491,17.1
OPT,14,R141b[0.05]&n-Pentane[0.95],mixture,R141b,n-Pentane,0.05,469.1518396801267,3401055.440703942,0.10834950142232354,12.237058275760045,1.204034847277184,18.1
OPT,15,EthyleneOxide[0.36]&n-Pentane[0.64],mixture,EthyleneOxide,n-Pentane,0.36,469.41920000000005,4234729.342154002,0.11044997965590761,12.001846444756657,1.2667039288439088,19.1
