phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,Cyclopentane[0.47]&MD4M[0.53],mixture,Cyclopentane,MD4M,0.47000000000000003,586.7044000000001,1252226.7209527644,-0.05,-1.0,-1.0,5.4
INIT,2,R1234ze(Z)[0.42]&CycloHexane[0.58],mixture,R1234ze(Z),CycloHexane,0.42,498.86139999999995,4265964.704851528,0.09739292805584886,9.238491819017467,1.0079507946822324,6.4
INIT,3,R1234ze(Z)[0.50]&MDM[0.50],mixture,R1234ze(Z),MDM,0.5,494.31545,2216802.872921438,0.01712712706487195,1.9809307797072688,1.1750355672520352,7.4
INIT,4,DimethylCarbonate[0.31]&R1234ze(Z)[0.69],mixture,DimethylCarbonate,R1234ze(Z),0.31,464.7262999999999,4002982.9137884984,0.09271139000050596,14.082510774841966,1.910345868174529,8.4
INIT,5,DimethylCarbonate[0.19]&MD4M[0.81],mixture,DimethylCarbonate,MD4M,0.19,634.9220000000001,951034.3536163885,-0.05,-1.0,-1.0,9.4
OPT,6,Ethanol[0.50]&trans-2-Butene[0.50],mixture,Ethanol,trans-2-Butene,0.5,466.53581868906247,5558233.932741148,0.09035924676470412,17.160715440846328,2.230572061913891,10.4
OPT,7,Benzene[0.50]&R142b[0.50],mixture,Benzene,R142b,0.5,486.14,4704622.7215812765,0.03401687246855459,11.394990149734085,6.292060264794653,11.4
OPT,8,p-Xylene[0.50]&R142b[0.50],mixture,p-Xylene,R142b,0.5,513.2139999999999,3890545.944980258,0.0022929703062535447,2.7739167027661917,2.639819582360354,12.4
OPT,9,SulfurDioxide[0.49]&cis-2-Butene[0.51],mixture,SulfurDioxide,cis-2-Butene,0.49,433.2461,8795309.844872294,0.0880914112059756,33.440816745974665,7.267855089129164,13.4
OPT,10,R1233zd(E)[0.49]&R142b[0.51],mixture,R1233zd(E),R142b,0.49,424.6366,3915921.3767986693,0.10881255192674658,29.441357311704856,2.87396996031544,14.4
OPT,11,R142b[0.50]&R1234ze(Z)[0.50],mixture,R142b,R1234ze(Z),0.5,416.765,4035182.85188928,0.10172838438908244,28.521765442176907,3.5244746048295377,15.4
OPT,12,R1234ze(Z)[0.48]&R114[0.52],mixture,R1234ze(Z),R114,0.48,420.96119999999996,3709069.1157689802,0.09591515930999057,22.65106773033617,3.2356760837159926,16.4
OPT,13,Neopentane[0.49]&R141b[0.51],mixture,Neopentane,R141b,0.49,456.0576,3946799.9500588556,0.1023520350172375,13.526177410249957,1.7919137484485728,17.4
OPT,14,Novec649[0.49]&1-Butene[0.51],mixture,Novec649,1-Butene,0.49,430.3248,2641609.8689226955,0.09025730134102664,19.03728071553716,1.6618268849980737,18.4
OPT,15,R40[0.50]&R142b[0.50],mixture,R40,R142b,0.5,413.28,5199931.945399269,0.09889454780014868,34.72921149773282,5.76378310296492,19.4
OPT,16,IsoButene[0.50]&1-Butene[0.50],mixture,IsoButene,1-Butene,0.5,418.69,4046747.745683198,0.07803901792485886,16.705899487757215,4.493956943937711,20.4
