phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Isopentane[0.49]&n-Hexane[0.51],mixture,Isopentane,n-Hexane,0.49,487.7748189825729,3350128.7375725694,0.11599768449477942,9.698134674609719,0.5691085166197485
INIT,2,MD3M[0.48]&trans-2-Butene[0.52],mixture,MD3M,trans-2-Butene,0.48,524.778,1404745.6494609334,-0.05,-1.0,-1.0
INIT,3,D4[0.50]&MethylLinolenate[0.50],mixture,D4,MethylLinolenate,0.5,692.75,1402598.1917104311,-0.05,-1.0,-1.0
INIT,4,D4[0.40]&EthylBenzene[0.60],mixture,D4,EthylBenzene,0.4,604.8720000000001,2188026.3753491235,0.11172214723178107,0.5942336540523144,0.00846791754855093
INIT,5,p-Xylene[0.35]&EthylBenzene[0.65],mixture,p-Xylene,EthylBenzene,0.35000000000000003,616.5908591742375,3590191.397998614,0.12281015092284818,0.9443340256126805,0.026766174083023286
OPT,6,EthylBenzene[0.47]&Toluene[0.53],mixture,EthylBenzene,Toluene,0.47000000000000003,605.5079665329604,3932512.8860904733,0.12327657956203086,1.437170598824221,0.04778131944806652
OPT,7,HeavyWater[0.49]&n-Nonane[0.51],mixture,HeavyWater,n-Nonane,0.49,618.70553,4678482.266812216,0.07229219750647956,0.9619670355507003,0.1506968600460213
OPT,8,1-Butene[0.50]&R114[0.50],mixture,1-Butene,R114,0.5,419.06,3747599.108774978,0.1027812030820179,30.639433101391663,3.5664279644978705
OPT,9,n-Nonane[0.48]&R113[0.52],mixture,n-Nonane,R113,0.48,538.7331999999999,2810080.105198615,0.04743604067840498,1.5165052998279995,0.4249768766130046
OPT,10,trans-2-Butene[0.45]&SulfurDioxide[0.55],mixture,trans-2-Butene,SulfurDioxide,0.45,429.7265,9027397.043992098,0.08852382340289745,42.96518209156501,8.539198690465705
OPT,11,D6[0.50]&MethylOleate[0.50],mixture,D6,MethylOleate,0.5,713.89,1198201.4939560082,-0.05,-1.0,-1.0
OPT,12,MethylLinoleate[0.47]&n-Decane[0.53],mixture,MethylLinoleate,n-Decane,0.47000000000000003,690.221,1766243.8892208615,-0.05,-1.0,-1.0
OPT,13,D6[0.50]&MD3M[0.50],mixture,D6,MD3M,0.5,637.37,992204.1245815663,-0.05,-1.0,-1.0
OPT,14,MethylOleate[0.48]&CycloHexane[0.52],mixture,MethylOleate,CycloHexane,0.48,663.232,1893561.5468566408,-0.05,-1.0,-1.0
OPT,15,MethylOleate[0.43]&o-Xylene[0.57],mixture,MethylOleate,o-Xylene,0.43,695.50763,2072889.3068912248,-0.05,-1.0,-1.0
OPT,16,MethylLinoleate[0.49]&p-Xylene[0.51],mixture,MethylLinoleate,p-Xylene,0.49,692.52568,1993542.0664138142,-0.05,-1.0,-1.0
OPT,17,MethylLinolenate[0.50]&Toluene[0.50],mixture,MethylLinolenate,Toluene,0.5,695.375,2110423.9871331407,-0.05,-1.0,-1.0
OPT,18,MethylLinoleate[0.50]&HeavyWater[0.50],mixture,MethylLinoleate,HeavyWater,0.5,707.9235,5835136.561338833,-0.05,-1.0,-1.0
OPT,19,MD3M[0.49]&MD4M[0.51],mixture,MD3M,MD4M,0.49,641.3224,916786.3383534328,0.07760171264336516,0.025636238753045795,0.0002099674732588313
OPT,20,R40[0.48]&R236EA[0.52],mixture,R40,R236EA,0.48,414.2928,4515794.626835239,0.10132356767997516,33.25086579879956,4.148895389280705
OPT,21,n-Decane[0.50]&HeavyWater[0.50],mixture,n-Decane,HeavyWater,0.5,630.7735,8779283.63148313,-0.05,-1.0,-1.0
OPT,22,n-Butane[0.50]&SulfurDioxide[0.50],mixture,n-Butane,SulfurDioxide,0.5,427.8825,8458528.052410021,0.07230925668447337,24.71510824259157,7.575894707634562
OPT,23,R245ca[0.50]&R113[0.50],mixture,R245ca,R113,0.5,467.39,4155424.45492354,0.09554673825065135,8.32690460396227,1.0774354194901397
OPT,24,Isopentane[0.48]&EthylBenzene[0.52],mixture,Isopentane,EthylBenzene,0.48,541.8704,3558635.6192451855,0.06439029948423061,2.7316908281842585,0.5401752404182831
OPT,25,D6[0.49]&MD2M[0.51],mixture,D6,MD2M,0.49,622.1261999999999,1064459.2726311062,0.023058165904865483,0.10706139581991704,0.04801684964449077
