order,mixture
1,R245ca
2,Isopentane
3,D4
4,Ethanol
5,n-Undecane
6,Dichloroethane
7,Methanol
8,HeavyWater
9,EthyleneOxide
10,MethylOleate
11,R40
12,MethylLinoleate
13,MethylPalmitate
14,Benzene
15,Novec649
16,o-Xylene
17,Cyclopentane
18,EthylBenzene
19,SulfurDioxide
20,R236EA
21,n-Heptane
22,Toluene
23,R21
24,DimethylCarbonate
25,m-Xylene
26,MD4M
