phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,DiethylEther[0.49]&R236EA[0.51],mixture,DiethylEther,R236EA,0.49,439.0274,3561259.133148112,0.11161633334992692,21.124300249264593,1.5420716108029051
INIT,2,R236EA[0.49]&DiethylEther[0.51],mixture,R236EA,DiethylEther,0.49,440.1126,3565817.688297257,0.11231628441252697,21.255001113056206,1.516525294553054
INIT,3,MD3M[0.41]&n-Undecane[0.59],mixture,MD3M,n-Undecane,0.41000000000000003,634.7656,1368626.6404306015,0.09928280048670673,0.06652628446662175,0.00041568154813654873
INIT,4,n-Undecane[0.43]&R236EA[0.57],mixture,n-Undecane,R236EA,0.43,509.7747999999999,2789923.542872849,-0.05,-1.0,-1.0
INIT,5,n-Undecane[0.42]&R236EA[0.58],mixture,n-Undecane,R236EA,0.42,507.5112,2803866.0239129285,-0.05,-1.0,-1.0
INIT,6,n-Nonane[0.47]&R1234ze(Z)[0.53],mixture,n-Nonane,R1234ze(Z),0.47000000000000003,503.7716,2938326.4017384225,0.01497975669806077,2.179039125008736,1.4882173199242996
INIT,7,MD3M[0.35]&n-Undecane[0.65],mixture,MD3M,n-Undecane,0.35000000000000003,635.356,1432977.3048243558,0.009101990406938803,0.0997084891326928,0.0779628268180659
INIT,8,n-Undecane[0.46]&DiethylEther[0.54],mixture,n-Undecane,DiethylEther,0.46,545.866,2706669.3763594413,-0.05,-1.0,-1.0
OPT,9,MDM[0.50]&D5[0.50],mixture,MDM,D5,0.5,591.8304499999999,1259651.2494076688,0.08506597006868946,0.27722908607473307,0.0033097414516166474
OPT,10,n-Undecane[0.50]&MD3M[0.50],mixture,n-Undecane,MD3M,0.5,633.88,1282937.9997054203,0.079761414200309,0.050228574959020486,0.0011170921841141543
OPT,11,R1234ze(Z)[0.49]&R114[0.51],mixture,R1234ze(Z),R114,0.49,421.00559999999996,3712717.492330325,0.10275308521377952,29.607041808591102,3.07756371806059
OPT,12,EthylBenzene[0.50]&R113[0.50],mixture,EthylBenzene,R113,0.5,552.165,3603806.901741238,0.07453402948285967,2.587579782120851,0.40933708898565957
OPT,13,R113[0.49]&Isohexane[0.51],mixture,R113,Isohexane,0.49,492.55989999999997,3357752.80012101,0.1118717771825237,7.532574625876078,0.5691345721950062
OPT,14,p-Xylene[0.49]&IsoButene[0.51],mixture,p-Xylene,IsoButene,0.49,515.14822,3399818.9588164934,0.015889517101443935,2.3627425903890296,1.656912586087648
OPT,15,R142b[0.50]&Neopentane[0.50],mixture,R142b,Neopentane,0.5,422.0,3990634.0138516966,0.1007512245815032,29.079678673661128,3.6322018348889715
OPT,16,R114[0.49]&IsoButene[0.51],mixture,R114,IsoButene,0.49,418.45259999999996,3756695.5298046735,0.10044728199471462,28.617431702807398,3.6655735420612587
OPT,17,n-Pentane[0.50]&R142b[0.50],mixture,n-Pentane,R142b,0.5,439.98,3885886.346653182,0.11138536194664385,24.831919908005965,2.185311499920963
OPT,18,Isohexane[0.50]&cis-2-Butene[0.50],mixture,Isohexane,cis-2-Butene,0.5,466.725,3404151.119460155,0.08836928741941458,7.8679957499536455,1.2130667372973274
OPT,19,R113[0.49]&R141b[0.51],mixture,R113,R141b,0.49,482.25789999999995,3912400.560154036,0.12046180179336503,11.880608478293125,0.894891001113067
OPT,20,R245fa[0.49]&R113[0.51],mixture,R245fa,R113,0.49,457.712,4035852.179632302,0.11257376668143941,15.806226026972688,1.1944392020594539
OPT,21,SulfurDioxide[0.48]&MM[0.52],mixture,SulfurDioxide,MM,0.48,476.4312,4271284.046328918,0.03622149765753633,7.4272966241533025,3.1721044016768998
OPT,22,Isohexane[0.49]&n-Pentane[0.51],mixture,Isohexane,n-Pentane,0.49,483.41999999999996,3185378.141933975,0.1046009052474792,6.441791215784011,0.5995333858941738
OPT,23,R113[0.49]&1-Butene[0.51],mixture,R113,1-Butene,0.49,452.57079999999996,3791189.090878314,0.1097382205365129,19.954875601354008,1.8650495029715475
OPT,24,R113[0.49]&cis-2-Butene[0.51],mixture,R113,cis-2-Butene,0.49,460.9654,3879870.16465078,0.11758176014090915,17.685678375249537,1.3831456511716542
OPT,25,Isohexane[0.50]&R1234ze(Z)[0.50],mixture,Isohexane,R1234ze(Z),0.5,460.485,3575258.590388205,0.1111038302026449,16.396033755077603,1.186505181558746
OPT,26,R142b[0.49]&Isohexane[0.51],mixture,R142b,Isohexane,0.49,454.8544,3639698.8514956594,0.09501931253440307,17.013360771985436,1.9829494210644196
OPT,27,trans-2-Butene[0.49]&Isohexane[0.51],mixture,trans-2-Butene,Isohexane,0.49,463.84590000000003,3315517.5231473036,0.10127495824818497,12.487116280928236,1.2896514069789937
OPT,28,Isopentane[0.50]&DiethylEther[0.50],mixture,Isopentane,DiethylEther,0.5,463.525,3813407.4668900184,0.11233937290623834,15.201102855120773,1.3093725432907675
