phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,Water[0.50]&m-Xylene[0.50],mixture,Water,m-Xylene,0.5,631.9929999999999,14352235.285719305,-0.05,-1.0,-1.0,6.1
INIT,2,Water[0.37]&m-Xylene[0.63],mixture,Water,m-Xylene,0.37,628.0662199999999,11427568.164245302,-0.05,-1.0,-1.0,7.1
INIT,3,R113[0.36]&R245fa[0.64],mixture,R113,R245fa,0.36,448.682,4056460.07187536,0.11616543463175022,21.133927594722184,1.4079673480059458,8.1
INIT,4,m-Xylene[0.49]&Water[0.51],mixture,m-Xylene,Water,0.49,632.2950599999999,14588326.98473889,-0.05,-1.0,-1.0,9.1
INIT,5,Isopentane[0.37]&R245fa[0.63],mixture,Isopentane,R245fa,0.37,419.6288369081201,3424237.345104842,0.08067761876914967,28.003167816679557,5.109102133545133,10.1
OPT,6,R113[0.38]&R245fa[0.62],mixture,R113,R245fa,0.38,449.88599999999997,4059454.0101310234,0.10715262313944734,20.78031950265613,1.852364781261438,11.1
OPT,7,DiethylEther[0.42]&Water[0.58],mixture,DiethylEther,Water,0.42,529.0349437403424,8606329.098620608,0.08466887992996479,8.264080097818278,1.3322004721289624,12.6
OPT,8,R113[0.48]&R245fa[0.52],mixture,R113,R245fa,0.48,455.90599999999995,4047685.389950895,0.11197297864770314,18.227730422872185,1.3964673832250312,13.6
OPT,9,R113[0.44]&R245fa[0.56],mixture,R113,R245fa,0.44,453.49800000000005,4057611.7981668087,0.11794737980241109,19.98099975704261,1.2510309852233974,14.6
OPT,10,R113[0.31]&DiethylEther[0.69],mixture,R113,DiethylEther,0.31,473.05809999999997,3773378.6785175772,0.11529342380383131,12.791000330555914,0.9769251305058144,15.6
OPT,11,Water[0.49]&DiethylEther[0.51],mixture,Water,DiethylEther,0.49,511.20300421677064,7077220.862878467,0.09650405017223242,8.651826695393853,1.088461853461848,16.6
OPT,12,Water[0.48]&DiethylEther[0.52],mixture,Water,DiethylEther,0.48,509.41805506690446,6934566.912285805,0.08020707482583245,5.853496729950765,1.092346781976736,17.6
OPT,13,DiethylEther[0.35]&R113[0.65],mixture,DiethylEther,R113,0.35000000000000003,480.03150000000005,3688187.342464267,0.11271837585940425,11.007984455021555,0.9097548957605652,18.6
OPT,14,Isopentane[0.44]&R113[0.56],mixture,Isopentane,R113,0.44,475.39160000000004,3518352.682206552,0.11566551602639483,11.874344980902414,0.9115128180758805,19.6
