phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,D6,pure,D6,,1.0,645.7582612427082,961415.9797965303,0.009243251858459766,0.03456794821961417,0.026335111904514378,4.5
INIT,2,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12049270974748741,25.72564736902172,2.5354171179552143,5.5
INIT,3,R236EA,pure,R236EA,,1.0,412.4089900338652,3413692.778348532,0.0914109201464348,21.712427498246175,2.9983475947515896,6.5
INIT,4,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12676797692578393,8.407701469001518,0.4922254621873748,7.5
INIT,5,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12429312104252777,1.7414984506938724,0.06746839351729463,8.5
OPT,6,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,9.5
OPT,7,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.1242453340105154,0.7427731113791731,0.01800375232209832,10.5
OPT,8,EthylBenzene,pure,EthylBenzene,,1.0,617.1199997949194,3622442.1281439885,0.08511649318489725,0.9333330236879831,0.11016640879810813,11.5
OPT,9,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.12464165990049807,0.879387688591886,0.022630457349007663,12.8
OPT,10,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.1211112509858524,0.793420255103303,0.023419174196451054,13.8
OPT,11,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12967474762665576,4.207706738891564,0.19794073495172468,14.8
OPT,12,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12762586232339612,3.9035699124086123,0.18720294404800916,15.8
OPT,13,n-Nonane,pure,n-Nonane,,1.0,594.5478132119172,2281911.0314392075,-0.05,-1.0,-1.0,16.8
OPT,14,D5,pure,D5,,1.0,618.2999915047726,1077687.644266743,-0.05,-1.0,-1.0,17.8
OPT,15,n-Octane,pure,n-Octane,,1.0,568.7399999458576,2483591.1977593484,0.11468948234769043,1.2156194634317041,0.0325515456948728,18.8
OPT,16,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12578541816525005,3.4192762483713706,0.1295842267717112,19.8
