order,mixture
1,Novec649
2,1-Butene
3,R114
4,EthyleneOxide
5,Toluene
6,m-Xylene
7,Dichloroethane
8,Benzene
9,DimethylCarbonate
10,MethylLinoleate
11,MethylOleate
12,MethylLinolenate
13,o-Xylene
14,n-Octane
15,MethylPalmitate
16,R21
17,Ethanol
18,MD3M
19,R113
20,R40
21,SulfurDioxide
22,n-Dodecane
23,Isohexane
24,cis-2-Butene
25,n-Pentane
