phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Isohexane,pure,Isohexane,,1.0,497.70089775111575,3042658.694875517,0.11136197768402968,6.467416111886144,0.4405546726886255
INIT,2,EthylBenzene,pure,EthylBenzene,,1.0,617.1199997949194,3622442.1281439885,0.023959953356959066,0.9537683410329619,0.5978953542984451
INIT,3,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12783094752548085,4.121708105155723,0.20572307148928914
INIT,4,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.09947668428928334,33.10758863328685,4.544213069319251
INIT,5,R236EA,pure,R236EA,,1.0,412.4089900338652,3413692.778348532,0.09935927127858506,30.874952352722904,2.8842227444813267
OPT,6,n-Heptane,pure,n-Heptane,,1.0,541.2259150893126,2773824.280294774,0.1155796797838984,2.598232841474944,0.09956107190249053
OPT,7,Isopentane,pure,Isopentane,,1.0,460.3497947114459,3378217.2241799296,0.11024654889932646,13.61426665880591,1.2961010029234976
OPT,8,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0
OPT,9,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.1007008271761794,0.6236367962199432,0.009547705938622334
OPT,10,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13597815848490655,9.446566241615042,0.2912482040088682
OPT,11,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.12746348703750274,2.0220240600441084,0.05783549810631615
OPT,12,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
OPT,13,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0
OPT,14,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13235482451751307,6.4870789449618655,0.14964443529132695
OPT,15,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10713924971124378,55.439204419198376,7.908564045651537
OPT,16,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,-0.05,-1.0,-1.0
OPT,17,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.11991767833259957,25.43116935600303,2.5480797531392674
OPT,18,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,-0.05,-1.0,-1.0
OPT,19,R141b,pure,R141b,,1.0,477.5000277059733,4211652.068510759,0.10989147843171432,11.017881068703614,1.2575262402139318
OPT,20,R1233zd(E),pure,R1233zd(E),,1.0,438.860000000042,3582752.889649124,0.11283939130613341,20.868385920818767,1.8369975463529786
OPT,21,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12445759284618246,4.038383907252467,0.20268785269517553
OPT,22,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.10264292343816034,2.4706368945286403,0.0946717982810136
OPT,23,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.013173389293392516,0.08971204857380961,0.0638800833489527
OPT,24,MD2M,pure,MD2M,,1.0,599.3992011721302,1144009.0031759262,0.09205282872838025,0.1392614799576144,0.0015035541174773126
OPT,25,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12396973094957651,1.7743726753372933,0.06992380550133262
