order,mixture
1,MethylLinolenate
2,HeavyWater
3,Water
4,Methanol
5,Dichloroethane
6,MD4M
7,R40
8,MM
9,o-Xylene
10,Ethanol
11,MethylOleate
12,MethylLinoleate
13,MethylPalmitate
14,R236EA
15,D6
16,MD3M
