order,mixture
1,R1234ze(Z)
2,Cyclopentane
3,MDM
4,Methanol
5,Novec649
6,DiethylEther
7,R11
8,SulfurDioxide
9,EthyleneOxide
10,HeavyWater
11,MethylLinolenate
12,MethylPalmitate
13,o-Xylene
14,MethylOleate
15,n-Dodecane
16,R40
17,D6
18,n-Undecane
19,n-Decane
