order,mixture
1,n-Dodecane
2,MethylOleate
3,Neopentane
4,n-Nonane
5,MM
6,EthylBenzene
7,HeavyWater
8,D5
9,Toluene
10,p-Xylene
11,o-Xylene
12,R21
13,R11
14,R40
15,EthyleneOxide
16,Methanol
17,MethylPalmitate
18,Ethanol
19,R142b
