phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Octane[0.24]&Isohexane[0.76],mixture,n-Octane,Isohexane,0.24,514.7496,2884990.9317426365,0.1122941556290036,4.887257041560864,0.22357392689661978
INIT,2,Acetone[0.50]&SulfurDioxide[0.50],mixture,Acetone,SulfurDioxide,0.5,501.802114984375,7211423.683317027,0.12055654216670794,16.954178977742533,1.282205094079392
INIT,3,n-Octane[0.36]&Acetone[0.64],mixture,n-Octane,Acetone,0.36,521.0273031634918,3864690.1400878616,0.11405660672537425,5.014892267661082,0.2820969902046824
INIT,4,Dichloroethane[0.37]&MethylPalmitate[0.63],mixture,Dichloroethane,MethylPalmitate,0.37,683.442,1771224.1232489487,-0.05,-1.0,-1.0
INIT,5,Acetone[0.34]&SulfurDioxide[0.66],mixture,Acetone,SulfurDioxide,0.34,491.97509189529484,8279944.773721869,0.11480259089347933,21.195686632250585,2.0629976559181573
OPT,6,SulfurDioxide[0.50]&R113[0.50],mixture,SulfurDioxide,R113,0.5,458.92499999999995,6250441.758096291,0.08800692933252663,27.759539065283242,5.106788317821457
OPT,7,SulfurDioxide[0.49]&HeavyWater[0.51],mixture,SulfurDioxide,HeavyWater,0.49,539.3755699999999,8835407.29739703,0.08894042766910096,7.565236103572924,0.917043583340939
OPT,8,MethylLinoleate[0.48]&MethylLinolenate[0.52],mixture,MethylLinoleate,MethylLinolenate,0.48,786.470516476649,1364054.9708362762,-0.05,-1.0,-1.0
OPT,9,DimethylCarbonate[0.50]&D6[0.50],mixture,DimethylCarbonate,D6,0.5,601.39,1445101.2293435335,0.02577514281851298,0.09264511698070725,0.02928893335910371
OPT,10,CycloHexane[0.48]&R245ca[0.52],mixture,CycloHexane,R245ca,0.48,498.4644,4655367.2252534395,0.11143362712656922,10.623906540724384,0.7288209529888835
OPT,11,R40[0.50]&IsoButene[0.50],mixture,R40,IsoButene,0.5,414.0853905179688,5100336.366688467,0.1049207498998588,43.07873025778343,5.642373615146779
OPT,12,Water[0.50]&DiethylEther[0.50],mixture,Water,DiethylEther,0.5,513.0276942265625,7225306.328729705,0.10273782169925824,9.181321009650421,0.9638403463494768
OPT,13,MD2M[0.50]&EthyleneOxide[0.50],mixture,MD2M,EthyleneOxide,0.5,534.16,2412805.5271026036,-0.05,-1.0,-1.0
OPT,14,p-Xylene[0.50]&n-Pentane[0.50],mixture,p-Xylene,n-Pentane,0.5,542.934,3481240.064080478,0.07336099867798364,2.576539965860928,0.3969628107281792
OPT,15,MethylLinoleate[0.49]&MD4M[0.51],mixture,MethylLinoleate,MD4M,0.49,711.412,1308950.4438091316,-0.05,-1.0,-1.0
OPT,16,MD4M[0.50]&MethylOleate[0.50],mixture,MD4M,MethylOleate,0.5,717.6,1121988.5079610047,-0.05,-1.0,-1.0
OPT,17,n-Undecane[0.47]&MethylPalmitate[0.53],mixture,n-Undecane,MethylPalmitate,0.47000000000000003,700.386,1628202.0601744293,-0.05,-1.0,-1.0
OPT,18,MethylLinoleate[0.48]&EthylBenzene[0.52],mixture,MethylLinoleate,EthylBenzene,0.48,691.4624,2030858.7172336206,-0.05,-1.0,-1.0
OPT,19,D4[0.50]&IsoButene[0.50],mixture,D4,IsoButene,0.5,502.29499999999996,1901851.94399758,-0.05,-1.0,-1.0
OPT,20,MethylLinolenate[0.49]&EthylBenzene[0.51],mixture,MethylLinolenate,EthylBenzene,0.49,706.2411999999999,1994777.3435203033,-0.05,-1.0,-1.0
OPT,21,MethylPalmitate[0.48]&HeavyWater[0.52],mixture,MethylPalmitate,HeavyWater,0.48,697.20044,6073649.839995676,-0.05,-1.0,-1.0
OPT,22,MethylOleate[0.49]&MD2M[0.51],mixture,MethylOleate,MD2M,0.49,688.874,1302622.684620294,-0.05,-1.0,-1.0
OPT,23,IsoButene[0.49]&D4[0.51],mixture,IsoButene,D4,0.49,503.9791,1884757.720755932,-0.05,-1.0,-1.0
OPT,24,n-Heptane[0.50]&MethylLinolenate[0.50],mixture,n-Heptane,MethylLinolenate,0.5,669.6,1891556.515557674,-0.05,-1.0,-1.0
OPT,25,SulfurDioxide[0.50]&MDM[0.50],mixture,SulfurDioxide,MDM,0.5,498.00045,3702950.514025224,-0.05,-1.0,-1.0
