order,mixture
1,MethylLinolenate
2,D4
3,MethylLinoleate
4,Acetone
5,Toluene
6,o-Xylene
7,Dichloroethane
8,Benzene
9,DimethylCarbonate
10,CycloHexane
11,EthylBenzene
12,m-Xylene
13,Methanol
14,HeavyWater
15,R21
16,R113
17,EthyleneOxide
