phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,0.10565458573465264,0.05587258431657603,0.0004946523307936431,3.6
INIT,2,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,4.6
INIT,3,Neopentane,pure,Neopentane,,1.0,433.73959183134286,3196297.459275961,0.1039526302087128,20.965627443640354,2.3354502809589226,5.6
INIT,4,n-Nonane,pure,n-Nonane,,1.0,594.5478132119172,2281911.0314392075,0.11397314982450955,0.6378270725778127,0.011930666535514988,6.6
INIT,5,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.06539623409510989,2.4781861418048154,0.4786930153103404,7.6
OPT,6,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13672199658697276,9.367724415494905,0.28047365072295916,8.6
OPT,7,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11796443028690033,53.70403348570793,5.416938291456391,9.6
OPT,8,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.1340337224908949,6.582572929307672,0.14216442410839025,10.6
OPT,9,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13115833985552078,3.951566508061467,0.16758434836477873,11.6
OPT,10,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.11786887867984601,2.8490365158989577,0.139170091014652,12.6
OPT,11,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.06406087375309198,4.231855234926228,1.300944070130995,13.6
OPT,12,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12542735134084507,7.838488561453701,0.47302733201281855,14.9
OPT,13,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12035412636150186,25.626958894150615,2.5359245176558414,15.9
OPT,14,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12475376675348755,8.787146249972968,0.6329924363002563,16.9
OPT,15,R141b,pure,R141b,,1.0,477.5000277059733,4211652.068510759,0.12159187812930167,13.73183929761763,1.1419241286504376,17.9
OPT,16,R245ca,pure,R245ca,,1.0,447.5699955219675,3940740.1841818695,0.11225263909798423,19.367948285121063,1.45916289805741,18.9
OPT,17,DiethylEther,pure,DiethylEther,,1.0,467.8996408899039,3717320.6335552176,0.11475445832998714,13.476476358417356,1.0363720430225891,19.9
