phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,SulfurDioxide[0.50]&MD2M[0.50],mixture,SulfurDioxide,MD2M,0.5,515.0196009020968,1998168.308363312,-0.05,-1.0,-1.0
INIT,2,DiethylEther[0.49]&R11[0.51],mixture,DiethylEther,R11,0.49,468.94910000000004,4296011.131171089,0.11794179152195741,15.748609744770784,1.356751385477002
INIT,3,EthyleneOxide[0.50]&R141b[0.50],mixture,EthyleneOxide,R141b,0.5,473.21000000000004,5257620.468397471,0.12416868664338308,17.971150861154957,1.516700760833495
INIT,4,MethylOleate[0.28]&R11[0.72],mixture,MethylOleate,R11,0.28,558.1592,2407004.4600503473,-0.05,-1.0,-1.0
INIT,5,R11[0.49]&DiethylEther[0.51],mixture,R11,DiethylEther,0.49,468.8609,4280389.3104902,0.11828691662698342,15.983213813836782,1.3507345501879635
INIT,6,SulfurDioxide[0.25]&R11[0.75],mixture,SulfurDioxide,R11,0.25,460.99249999999995,6194108.842742291,0.10514153474499766,29.166451738076088,3.630501834796239
INIT,7,EthyleneOxide[0.46]&R141b[0.54],mixture,EthyleneOxide,R141b,0.46,473.55320000000006,5148360.502829798,0.12472426559830163,18.278932380065978,1.5093073082240986
INIT,8,EthyleneOxide[0.50]&R11[0.50],mixture,EthyleneOxide,R11,0.5,470.015,6315442.485119077,0.11372585750377155,20.08717617740379,2.4231792004594386
OPT,9,R21[0.50]&Dichloroethane[0.50],mixture,R21,Dichloroethane,0.5,506.54,5465054.2246987885,0.10364405922882992,9.546068756198233,1.0920360824834747
OPT,10,Methanol[0.49]&R1234ze(Z)[0.51],mixture,Methanol,R1234ze(Z),0.49,467.423854215962,4899789.113337371,-0.05,-1.0,-1.0
OPT,11,R11[0.49]&R245fa[0.51],mixture,R11,R245fa,0.49,448.619,4642000.797764728,0.09405315486509894,14.14286260848165,2.2719796214767483
OPT,12,Water[0.50]&EthylBenzene[0.50],mixture,Water,EthylBenzene,0.5,632.108,14745472.018464241,0.11099293558106184,4.616842370455593,0.3576861828070997
OPT,13,MethylLinoleate[0.50]&EthylBenzene[0.50],mixture,MethylLinoleate,EthylBenzene,0.5,694.56,1993843.361094918,-0.05,-1.0,-1.0
OPT,14,n-Undecane[0.49]&MethylLinolenate[0.51],mixture,n-Undecane,MethylLinolenate,0.49,720.502,1579721.069983249,-0.05,-1.0,-1.0
OPT,15,Water[0.50]&SulfurDioxide[0.50],mixture,Water,SulfurDioxide,0.5,524.686105,21957736.94758653,-0.05,-1.0,-1.0
