phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MethylLinoleate[0.49]&Acetone[0.51],mixture,MethylLinoleate,Acetone,0.49,637.4110000000001,2421012.947392062,-0.05,-1.0,-1.0,1.0
INIT,2,Acetone[0.50]&n-Dodecane[0.50],mixture,Acetone,n-Dodecane,0.5,627.56610940625,4104031.463713747,-0.05,-1.0,-1.0,2.0
INIT,3,Acetone[0.35]&MethylLinoleate[0.65],mixture,Acetone,MethylLinoleate,0.35000000000000003,679.635,1974979.0919613594,-0.05,-1.0,-1.0,3.0
INIT,4,n-Hexane[0.48]&R236EA[0.52],mixture,n-Hexane,R236EA,0.48,458.2224,3603770.837768489,0.0976233386995581,15.247842488740316,1.3506122225307085,4.0
INIT,5,n-Undecane[0.37]&Acetone[0.63],mixture,n-Undecane,Acetone,0.37,585.8270501495169,4621655.322596195,-0.05,-1.0,-1.0,5.0
OPT,6,n-Hexane[0.49]&R40[0.51],mixture,n-Hexane,R40,0.49,461.14480000000003,4327172.671051922,0.07906760988534306,15.396973462394726,3.03880441930545,6.0
OPT,7,Cyclopentane[0.49]&1-Butene[0.51],mixture,Cyclopentane,1-Butene,0.49,464.58070000000004,4296687.657017483,0.11252711163976578,18.140373941506926,1.805728483750301,7.0
OPT,8,Cyclopentane[0.49]&SulfurDioxide[0.51],mixture,Cyclopentane,SulfurDioxide,0.49,470.3692,8391425.42672611,0.043816714648857724,23.220247940952802,11.023119872218038,8.0
OPT,9,MM[0.49]&Novec649[0.51],mixture,MM,Novec649,0.49,479.4861,1922681.045485776,0.09339862024452557,5.790947933821579,0.2365305751403043,9.0
OPT,10,MethylLinoleate[0.50]&n-Dodecane[0.50],mixture,MethylLinoleate,n-Dodecane,0.5,715.05,1642290.8100903886,-0.05,-1.0,-1.0,10.0
OPT,11,MethylPalmitate[0.49]&MethylLinolenate[0.51],mixture,MethylPalmitate,MethylLinolenate,0.49,778.5067200765011,1368609.1095185112,-0.05,-1.0,-1.0,11.0
OPT,12,EthyleneOxide[0.49]&n-Nonane[0.51],mixture,EthyleneOxide,n-Nonane,0.49,532.9912999999999,3342681.1392232617,0.03237499566235927,1.9479626104005467,0.8445952483964514,12.0
OPT,13,R365MFC[0.49]&Acetone[0.51],mixture,R365MFC,Acetone,0.49,484.53100000000006,3966231.0169890733,0.12215238680947273,10.439730321447888,0.6032819029467423,13.0
OPT,14,n-Hexane[0.47]&R123[0.53],mixture,n-Hexane,R123,0.47000000000000003,480.79583,3526935.625778568,0.11651195159454887,10.20763186770884,0.63773577017424,14.0
OPT,15,CycloHexane[0.49]&R114[0.51],mixture,CycloHexane,R114,0.49,484.8673,3985957.7718939595,0.09129652044858841,10.773591967439922,1.3646425399492164,15.0
OPT,16,R236EA[0.49]&R40[0.51],mixture,R236EA,R40,0.49,414.4086,4603788.425325131,0.10571139235140645,41.3997200261274,4.132098896436997,16.0
OPT,17,Novec649[0.50]&R142b[0.50],mixture,Novec649,R142b,0.5,426.03499999999997,2672629.8031325657,0.08775701216500684,20.96754399825793,1.8685176691029541,17.0
OPT,18,SulfurDioxide[0.50]&DimethylCarbonate[0.50],mixture,SulfurDioxide,DimethylCarbonate,0.5,493.82,5308959.490881044,-0.05,-1.0,-1.0,18.0
OPT,19,SulfurDioxide[0.50]&R123[0.50],mixture,SulfurDioxide,R123,0.5,443.7355,6065090.679835523,0.11786931621986092,35.972928982467195,3.0151575061783404,19.0
OPT,20,R1233zd(E)[0.49]&SulfurDioxide[0.51],mixture,R1233zd(E),SulfurDioxide,0.49,435.0304,5925128.784155636,0.1164024041138783,39.304494096507675,3.242537390662424,20.0
