order,mixture
1,EthylBenzene[0.50]&1-Butene[0.50]
2,R11[0.22]&n-Dodecane[0.78]
3,Acetone[0.45]&n-Dodecane[0.55]
4,EthylBenzene[0.37]&Acetone[0.63]
5,R245ca[0.24]&n-Dodecane[0.76]
6,Acetone[0.36]&EthylBenzene[0.64]
7,R11[0.48]&Acetone[0.52]
8,Acetone[0.44]&R11[0.56]
9,R245ca[0.50]&R11[0.50]
10,R11[0.38]&R245ca[0.62]
11,R11[0.33]&R245ca[0.67]
12,R245ca[0.40]&Acetone[0.60]
13,R245ca[0.41]&Acetone[0.59]
14,Acetone[0.42]&EthylBenzene[0.58]
15,Acetone[0.40]&EthylBenzene[0.60]
