phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,EthylBenzene[0.50]&1-Butene[0.50],mixture,EthylBenzene,1-Butene,0.5,518.205,3563555.8619450186,0.01981157879784644,2.830278633510993,1.8176600899722177,5.2
INIT,2,R11[0.22]&n-Dodecane[0.78],mixture,R11,n-Dodecane,0.22,616.9621999999999,2092412.8124878325,-0.05,-1.0,-1.0,6.2
INIT,3,Acetone[0.45]&n-Dodecane[0.55],mixture,Acetone,n-Dodecane,0.45,633.5568048290692,3840868.874100489,-0.05,-1.0,-1.0,7.2
INIT,4,EthylBenzene[0.37]&Acetone[0.63],mixture,EthylBenzene,Acetone,0.37,548.4374,5212698.3561883615,0.10728150101794535,3.8165613573633936,0.2944865260779138,8.2
INIT,5,R245ca[0.24]&n-Dodecane[0.76],mixture,R245ca,n-Dodecane,0.24,607.5728,2218125.34920842,-0.05,-1.0,-1.0,9.2
OPT,6,Acetone[0.36]&EthylBenzene[0.64],mixture,Acetone,EthylBenzene,0.36,577.8728,4705531.739249241,0.06290075511253175,1.9680081080698413,0.41625825977408104,10.2
OPT,7,R11[0.48]&Acetone[0.52],mixture,R11,Acetone,0.48,490.3448000000001,5122209.558271181,0.1297074738136513,13.900195170522029,0.8563456053174745,11.2
OPT,8,Acetone[0.44]&R11[0.56],mixture,Acetone,R11,0.44,487.38560000000007,5087779.951229023,0.1251975088899217,14.396500081796045,1.057949943567319,12.2
OPT,9,R245ca[0.50]&R11[0.50],mixture,R245ca,R11,0.5,459.34000000000003,4787365.903032016,0.1148652955728179,20.257135998848067,1.8085674663400262,13.2
OPT,10,R11[0.38]&R245ca[0.62],mixture,R11,R245ca,0.38,456.51520000000005,4700973.780327802,0.11400308805568875,20.67501481078705,1.7787274010346357,14.2
OPT,11,R11[0.33]&R245ca[0.67],mixture,R11,R245ca,0.33,455.33820000000003,4643518.080147883,0.104349113567563,16.77565671737692,1.905639764277611,15.2
OPT,12,R245ca[0.40]&Acetone[0.60],mixture,R245ca,Acetone,0.4,483.88800000000003,4483599.344979641,0.12705917195472713,12.622232511509774,0.6539180326555971,16.2
OPT,13,R245ca[0.41]&Acetone[0.59],mixture,R245ca,Acetone,0.41000000000000003,483.2827,4476814.931679192,0.12729927762700266,12.82386116203534,0.6578114019010474,17.2
OPT,14,Acetone[0.42]&EthylBenzene[0.58],mixture,Acetone,EthylBenzene,0.42,571.3316,4855042.269401418,0.054077353557253724,2.141273756247471,0.6121884622474055,18.2
OPT,15,Acetone[0.40]&EthylBenzene[0.60],mixture,Acetone,EthylBenzene,0.4,573.512,4806978.888064197,0.07567254075204781,2.3050172332562364,0.347702913349767,19.2
