order,mixture
1,n-Dodecane
2,Methanol
3,Toluene
4,Dichloroethane
5,R21
6,Benzene
7,o-Xylene
8,EthylBenzene
9,DimethylCarbonate
10,CycloHexane
11,m-Xylene
12,p-Xylene
13,Ethanol
14,EthyleneOxide
15,Acetone
16,Cyclopentane
