phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Decane[0.32]&R245fa[0.68],mixture,n-Decane,R245fa,0.32,488.0308,3197621.7299006735,0.010297318060549782,1.6309235109990567,1.2571168674650335
INIT,2,R245ca[0.23]&R245fa[0.77],mixture,R245ca,R245fa,0.23,431.7388,3809137.05964979,0.10754525819390151,23.021985745886226,1.998802872736504
INIT,3,D6[0.43]&R245ca[0.57],mixture,D6,R245ca,0.43,532.8002999999999,1985938.5237321209,-0.05,-1.0,-1.0
INIT,4,Toluene[0.50]&Cyclopentane[0.50],mixture,Toluene,Cyclopentane,0.5,551.735,4327793.207696328,0.11889037875151777,4.619045788575494,0.2605521313600377
INIT,5,m-Xylene[0.38]&EthyleneOxide[0.62],mixture,m-Xylene,EthyleneOxide,0.38,525.1486,4689546.580062706,0.04813125928456023,2.898992030131083,1.0568152449657033
OPT,6,trans-2-Butene[0.50]&cis-2-Butene[0.50],mixture,trans-2-Butene,cis-2-Butene,0.5,432.12978588906253,4130875.205567816,0.11229301849289745,27.681822456764003,3.037902395572784
OPT,7,R245fa[0.49]&EthylBenzene[0.51],mixture,R245fa,EthylBenzene,0.49,523.9661,4031998.243556856,0.03997437185965276,2.52617257747434,0.9442452416127511
OPT,8,Toluene[0.48]&Benzene[0.52],mixture,Toluene,Benzene,0.48,575.4936954671193,4476750.583310262,0.1318000358443813,2.92726139892699,0.10118962858908777
OPT,9,n-Hexane[0.47]&EthylBenzene[0.53],mixture,n-Hexane,EthylBenzene,0.47000000000000003,571.2450166885682,3740274.1970344665,0.0841158707328689,1.8541880862336833,0.20724635605878872
OPT,10,cis-2-Butene[0.49]&HeavyWater[0.51],mixture,cis-2-Butene,HeavyWater,0.49,541.87947,18225981.08862184,-0.05,-1.0,-1.0
OPT,11,EthyleneOxide[0.50]&Acetone[0.50],mixture,EthyleneOxide,Acetone,0.5,488.51,7129798.472932105,0.12085693732163119,20.86943430701245,1.797907013465591
OPT,12,o-Xylene[0.49]&Acetone[0.51],mixture,o-Xylene,Acetone,0.49,567.9579100000001,5100627.018634413,0.07343141255983737,2.3048567541394456,0.39688441346967984
OPT,13,HeavyWater[0.49]&cis-2-Butene[0.51],mixture,HeavyWater,cis-2-Butene,0.49,537.71753,17759034.870746665,-0.05,-1.0,-1.0
OPT,14,Methanol[0.49]&Neopentane[0.51],mixture,Methanol,Neopentane,0.49,472.7636,7547616.734637434,0.11546785095606435,27.148721595510796,1.8208700533219175
OPT,15,Methanol[0.49]&R40[0.51],mixture,Methanol,R40,0.49,465.05504380829086,7505002.475550528,-0.05,-1.0,-1.0
OPT,16,n-Dodecane[0.50]&Water[0.50],mixture,n-Dodecane,Water,0.5,658.3440840625,7774284.2745440835,-0.05,-1.0,-1.0
OPT,17,Water[0.49]&DiethylEther[0.51],mixture,Water,DiethylEther,0.49,511.20300421677064,7077220.862878467,0.1088685050903977,9.840235560928834,0.8760071698643371
OPT,18,n-Pentane[0.50]&SulfurDioxide[0.50],mixture,n-Pentane,SulfurDioxide,0.5,450.16999999999996,7238233.848896465,0.07537145252516758,26.55552235801797,6.414872403740197
OPT,19,Methanol[0.50]&n-Undecane[0.50],mixture,Methanol,n-Undecane,0.5,644.61851359375,6636277.135675588,-0.05,-1.0,-1.0
OPT,20,Ethanol[0.49]&EthyleneOxide[0.51],mixture,Ethanol,EthyleneOxide,0.49,491.35710000000006,10501102.868676402,0.1047614081873596,21.43724613414784,2.181794394679705
OPT,21,o-Xylene[0.50]&HeavyWater[0.50],mixture,o-Xylene,HeavyWater,0.5,637.053,14558346.804775827,-0.05,-1.0,-1.0
OPT,22,Water[0.48]&Cyclopentane[0.52],mixture,Water,Cyclopentane,0.48,576.70048,21935551.01382856,-0.05,-1.0,-1.0
OPT,23,Dichloroethane[0.50]&HeavyWater[0.50],mixture,Dichloroethane,HeavyWater,0.5,602.7135145251407,8420674.629239349,-0.05,-1.0,-1.0
OPT,24,Water[0.50]&cis-2-Butene[0.50],mixture,Water,cis-2-Butene,0.5,541.423,18078457.93094322,-0.05,-1.0,-1.0
OPT,25,Water[0.50]&IsoButene[0.50],mixture,Water,IsoButene,0.5,532.593,17581819.488719482,-0.05,-1.0,-1.0
