order,mixture
1,R245fa
2,D5
3,MethylLinolenate
4,o-Xylene
5,MethylPalmitate
6,Toluene
7,R40
8,HeavyWater
9,R21
10,R11
11,MethylLinoleate
12,Novec649
13,n-Undecane
14,SulfurDioxide
15,D6
16,n-Dodecane
17,EthylBenzene
18,CycloHexane
19,n-Heptane
20,Neopentane
21,p-Xylene
22,cis-2-Butene
23,n-Octane
24,R113
25,R141b
