order,mixture
1,MethylOleate
2,R142b
3,n-Octane
4,Dichloroethane
5,o-Xylene
6,Cyclopentane
7,Acetone
8,HeavyWater
9,MM
10,EthyleneOxide
11,R11
12,MethylLinolenate
13,SulfurDioxide
14,MethylLinoleate
15,MD4M
16,CycloHexane
17,R21
18,R40
19,n-Pentane
20,D4
21,n-Heptane
22,DimethylCarbonate
23,Benzene
24,Isohexane
