phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,MethylOleate[0.50]&Acetone[0.50],mixture,MethylOleate,Acetone,0.5,645.05,2249744.558486452,-0.05,-1.0,-1.0
INIT,2,R245fa[0.49]&Toluene[0.51],mixture,R245fa,Toluene,0.49,511.0274,4313996.794013537,0.040654783536013435,5.348229485457771,2.244772487688344
INIT,3,MD4M[0.49]&R11[0.51],mixture,MD4M,R11,0.49,560.3341,1284309.8343613255,-0.05,-1.0,-1.0
INIT,4,trans-2-Butene[0.49]&n-Butane[0.51],mixture,trans-2-Butene,n-Butane,0.49,426.0167071145698,3894671.7620348413,0.10882956048987101,28.926727601035218,3.2825264255468958
INIT,5,D5[0.50]&n-Octane[0.50],mixture,D5,n-Octane,0.5,593.52,1486952.4908740295,0.07402167183238445,0.3133140765514768,0.010016130562363544
OPT,1,trans-2-Butene[0.50]&n-Butane[0.50],mixture,trans-2-Butene,n-Butane,0.5,426.051397446875,3896903.5364653994,0.1087792013242621,28.8818327365016,3.285868912392222
OPT,2,n-Butane[0.34]&D5[0.66],mixture,n-Butane,D5,0.34,552.6205,1351520.9510182994,-0.05,-1.0,-1.0
OPT,3,n-Butane[0.34]&trans-2-Butene[0.66],mixture,n-Butane,trans-2-Butene,0.34,426.69496243855656,3933759.6137827495,0.10943558534473592,28.799293755272284,3.254756423736984
OPT,4,trans-2-Butene[0.34]&n-Butane[0.66],mixture,trans-2-Butene,n-Butane,0.34,425.5749702580734,3862224.483381421,0.10821925195955626,28.739452412353717,3.292141299932528
OPT,5,trans-2-Butene[0.28]&n-Butane[0.72],mixture,trans-2-Butene,n-Butane,0.28,425.43973502497926,3849791.8075819514,0.10791741093594504,28.62095276745226,3.297710991288551
OPT,6,trans-2-Butene[0.23]&n-Butane[0.77],mixture,trans-2-Butene,n-Butane,0.23,425.34523183485885,3839672.6278019636,0.07171310926586354,11.037567451700319,3.303058213957541
OPT,7,n-Butane[0.20]&Toluene[0.80],mixture,n-Butane,Toluene,0.2,574.01930443776,4869071.403332463,0.05782954198061856,2.7800735319072047,0.6815220281884125
OPT,8,n-Butane[0.46]&Toluene[0.54],mixture,n-Butane,Toluene,0.46,539.5418531019532,5393047.075380835,0.06053880680280019,4.996792184543167,1.2800838180352698
OPT,9,n-Butane[0.34]&Toluene[0.66],mixture,n-Butane,Toluene,0.34,557.0328093779902,5219988.164281688,0.05069003267443588,3.9734649103578676,1.2507875809494198
OPT,10,n-Butane[0.37]&Toluene[0.63],mixture,n-Butane,Toluene,0.37,552.9147459551596,5275314.752585289,0.05764234255058597,4.246777025552242,1.1225291868198988
OPT,11,n-Butane[0.38]&Toluene[0.62],mixture,n-Butane,Toluene,0.38,551.5045549839568,5292060.971535785,0.05837550534926065,4.4032147831226185,1.1476731546639196
OPT,12,Toluene[0.50]&n-Butane[0.50],mixture,Toluene,n-Butane,0.5,533.1013614375,5419443.574227999,0.06085276355992757,5.321117956897879,1.3830791754077556
OPT,13,n-Butane[0.32]&Toluene[0.68],mixture,n-Butane,Toluene,0.32,559.6846777928886,5179003.220028291,0.0588089554100274,4.0053755565573015,1.004471302646443
