phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,-0.05,-1.0,-1.0,1.0
INIT,2,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.07932208155195063,0.1476398593457632,0.008755358372387605,2.0
INIT,3,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.09974583658286512,0.5838576340633803,0.00953149404529209,3.0
INIT,4,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,4.0
INIT,5,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12344401454584404,8.700718474573852,0.6513185298531199,5.0
OPT,1,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13169577812652725,6.383896474782807,0.15070712037564485,6.0
OPT,2,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,7.0
OPT,3,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.09107300685228258,2.8258026193283503,0.31068386887210075,8.0
OPT,4,trans-2-Butene,pure,trans-2-Butene,,1.0,428.61053576550944,4019095.037933443,0.10689294664072611,24.662304769166578,3.1751063048437302,9.0
OPT,5,n-Butane,pure,n-Butane,,1.0,425.125000000008,3796000.0174158094,0.10729570838047725,28.54756198099298,3.2861316362117634,10.0
OPT,6,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13705964248706026,9.530309937148584,0.2829594956754943,11.0
OPT,7,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13061212901584698,2.344784681507172,0.0561039354574661,12.0
OPT,8,n-Nonane,pure,n-Nonane,,1.0,594.5478132119172,2281911.0314392075,0.10518984032955705,0.4446260799340757,0.012473676200623111,13.0
OPT,9,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12291237256850225,3.867391438996855,0.20359690636752056,14.0
OPT,10,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.10288718359940145,2.4558907933336918,0.0929651023670341,15.0
OPT,11,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.11821165914379604,27.23206072102178,3.0466781558430025,16.0
OPT,12,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.021425731094354344,3.810758057423758,2.6867015388384625,17.0
OPT,13,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12474521533343305,3.8767390296758486,0.21186138790720868,18.0
OPT,14,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.0911769022103585,1.5480001748940586,0.16671255383472391,19.0
OPT,15,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.09995049429343102,1.088936898418223,0.09103898619025803,20.0
