phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Undecane[0.50]&MethylLinolenate[0.50],mixture,n-Undecane,MethylLinolenate,0.5,718.9,1585675.942955258,-0.05,-1.0,-1.0
INIT,2,DiethylEther[0.49]&R236EA[0.51],mixture,DiethylEther,R236EA,0.49,439.0274,3561259.133148112,0.11214664812015135,21.609599143784298,1.5434963081996
INIT,3,MethylPalmitate[0.50]&MD3M[0.50],mixture,MethylPalmitate,MD3M,0.5,691.98,1277629.203005413,-0.05,-1.0,-1.0
INIT,4,n-Nonane[0.49]&R1234ze(Z)[0.51],mixture,n-Nonane,R1234ze(Z),0.49,507.19719999999995,2913797.873840842,0.017652905128588293,1.9998337715750676,1.2591800250871195
INIT,5,MethylOleate[0.47]&EthylBenzene[0.53],mixture,MethylOleate,EthylBenzene,0.47000000000000003,694.6135999999999,1955202.19862952,-0.05,-1.0,-1.0
OPT,1,R236EA[0.49]&DiethylEther[0.51],mixture,R236EA,DiethylEther,0.49,440.1126,3565817.688297257,0.11211424225343973,21.263271842349404,1.5273264530042494
OPT,2,R236EA[0.27]&R1234ze(Z)[0.73],mixture,R236EA,R1234ze(Z),0.27,420.34590000000003,3568222.9781686333,0.10662477309049904,28.480707836354785,2.6400672617796883
OPT,3,R1234ze(Z)[0.49]&DiethylEther[0.51],mixture,R1234ze(Z),DiethylEther,0.49,445.4193,3787525.3388538393,0.11452308821249896,19.660141657478547,1.5667513545465925
OPT,4,R1234ze(Z)[0.30]&R236EA[0.70],mixture,R1234ze(Z),R236EA,0.3,415.68899999999996,3523222.1386508737,0.10169446038492654,29.632888672642,2.839821393514373
OPT,5,R1234ze(Z)[0.31]&R236EA[0.69],mixture,R1234ze(Z),R236EA,0.31,415.79729999999995,3525731.364038443,0.10185095862613822,30.01671902318531,2.8429262089461225
OPT,6,R1234ze(Z)[0.22]&DiethylEther[0.78],mixture,R1234ze(Z),DiethylEther,0.22,457.1454,3753150.9405662008,0.10378127532326685,11.597258962037516,1.2451150592868507
OPT,7,R1234ze(Z)[0.31]&DiethylEther[0.69],mixture,R1234ze(Z),DiethylEther,0.31,453.2366999999999,3776802.5295296083,0.11622663032885633,18.056972064619384,1.319349975988572
OPT,8,R1234ze(Z)[0.34]&R236EA[0.66],mixture,R1234ze(Z),R236EA,0.34,416.1222,3532841.7028387184,0.09397206759107445,23.066664596170963,3.11039359860733
OPT,9,R1234ze(Z)[0.25]&R236EA[0.75],mixture,R1234ze(Z),R236EA,0.25,415.1475,3509633.276208361,0.097745771807256,24.318885501128754,2.843818272266567
OPT,10,R1234ze(Z)[0.13]&DiethylEther[0.87],mixture,R1234ze(Z),DiethylEther,0.13,461.0541,3717763.7953719404,0.11450322134293052,15.107370949523482,1.1514552747548554
OPT,11,R1234ze(Z)[0.29]&DiethylEther[0.71],mixture,R1234ze(Z),DiethylEther,0.29,454.10529999999994,3772578.239805335,0.11613240474006593,17.773876009220984,1.2990672518106068
OPT,12,R1234ze(Z)[0.27]&R236EA[0.73],mixture,R1234ze(Z),R236EA,0.27,415.36409999999995,3515277.309898408,0.09654055256947783,23.032103544506306,2.8456737494881543
OPT,13,R1234ze(Z)[0.28]&R236EA[0.72],mixture,R1234ze(Z),R236EA,0.28,415.4724,3517995.0974613857,0.09858650735022831,26.970541021147245,2.977629469925837
OPT,14,R1234ze(Z)[0.28]&DiethylEther[0.72],mixture,R1234ze(Z),DiethylEther,0.28,454.5396,3770243.6240037964,0.11584619676677703,17.448709747547785,1.2865858494091857
OPT,15,R1234ze(Z)[0.05]&Water[0.95],mixture,R1234ze(Z),Water,0.05,635.9047189197588,17476928.972863164,-0.05,-1.0,-1.0
OPT,16,R1234ze(Z)[0.26]&R236EA[0.74],mixture,R1234ze(Z),R236EA,0.26,415.2558,3512490.0309061646,0.09769685097916185,24.229205095906238,2.8465118478731073
OPT,17,R1234ze(Z)[0.05]&HeavyWater[0.95],mixture,R1234ze(Z),HeavyWater,0.05,632.8181689037542,17236128.33842041,-0.05,-1.0,-1.0
OPT,18,R1234ze(Z)[0.05]&EthylBenzene[0.95],mixture,R1234ze(Z),EthylBenzene,0.05,607.4275,3659115.135882547,0.06428567120489259,1.4790685025860402,0.22991335693464254
OPT,19,R1234ze(Z)[0.05]&MethylPalmitate[0.95],mixture,R1234ze(Z),MethylPalmitate,0.05,738.4135,1398537.751083724,-0.05,-1.0,-1.0
OPT,20,R1234ze(Z)[0.18]&MD3M[0.82],mixture,R1234ze(Z),MD3M,0.18,591.9358,1196954.0498655126,-0.05,-1.0,-1.0
