phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.06537356477730107,2.832733115813476,0.6288422107842511,6.9
INIT,2,cis-2-Butene,pure,cis-2-Butene,,1.0,435.7500765852436,4236038.176467434,0.11353995956060862,26.866002992796684,2.9164766348506808,7.9
INIT,3,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.12257736992598324,0.6739474093959612,0.01716545933641172,8.9
INIT,4,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,-0.05,-1.0,-1.0,9.9
INIT,5,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10248743419733998,46.05785312137492,7.925575307064954,10.9
OPT,6,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,11.9
OPT,7,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,12.9
OPT,8,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,13.9
OPT,9,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,14.9
OPT,10,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,0.010806508733014256,0.009183784652195864,0.006290716906908527,15.9
OPT,11,EthylBenzene,pure,EthylBenzene,,1.0,617.1199997949194,3622442.1281439885,-0.05,-1.0,-1.0,16.9
OPT,12,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11629139373589044,50.39160351213929,5.421290067811775,17.9
OPT,13,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12632090847157273,27.187753391959177,2.4523477858613134,18.9
OPT,14,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12746400517185633,3.6737698614185277,0.17405868681794462,19.9
