phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.1091662655419086,58.28758743324863,7.6491851095429935,4.3
INIT,2,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,5.3
INIT,3,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.1367244093476514,9.574081808913618,0.2881017510942168,6.3
INIT,4,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.1125405292825287,0.1660323839547046,0.0014913284827145054,7.3
INIT,5,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11567636573263956,15.43716480763492,1.3143832676162555,8.3
OPT,6,n-Heptane,pure,n-Heptane,,1.0,541.2259150893126,2773824.280294774,0.11432387494745334,2.5944624637333376,0.10485649306175489,9.3
OPT,7,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.09349240730009946,2.6949361990757885,0.25742686706255935,10.3
OPT,8,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.1105577050505169,45.921707850958214,5.84899191299283,11.3
OPT,9,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.12430404706985924,4.730095729860715,0.13973314606765222,12.3
OPT,10,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,13.3
OPT,11,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,14.3
OPT,12,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.1317479843202495,4.0305913171399625,0.16832611974313433,15.3
OPT,13,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12051808760657848,25.724607130015247,2.533538368147645,16.3
OPT,14,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12779721065311872,1.9068534997985762,0.0660073903174698,17.3
OPT,15,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08393597404342132,7.516734025818301,0.614492309211966,18.3
OPT,16,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,19.3
OPT,17,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12810101396797183,8.325519777407738,0.4652541494914835,20.3
