order,mixture
1,R40
2,MethylOleate
3,Methanol
4,n-Undecane
5,R123
6,n-Heptane
7,HeavyWater
8,SulfurDioxide
9,Ethanol
10,MethylPalmitate
11,MethylLinoleate
12,Dichloroethane
13,R21
14,Toluene
15,Novec649
16,MethylLinolenate
17,Acetone
