phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,MethylOleate[0.47]&EthylBenzene[0.53],mixture,MethylOleate,EthylBenzene,0.47000000000000003,694.6135999999999,1955202.19862952,-0.05,-1.0,-1.0
INIT,2,R1234ze(Z)[0.49]&n-Nonane[0.51],mixture,R1234ze(Z),n-Nonane,0.49,510.6228,2889270.965720503,0.002507065382829602,1.9580144016716776,1.8376627241303838
INIT,3,n-Nonane[0.50]&DiethylEther[0.50],mixture,n-Nonane,DiethylEther,0.5,530.625,2914412.2818289315,0.04956701772985883,1.9415702785709374,0.47682546193267455
INIT,4,MethylLinolenate[0.48]&EthylBenzene[0.52],mixture,MethylLinolenate,EthylBenzene,0.48,704.4223999999999,2013520.7073668346,-0.05,-1.0,-1.0
INIT,5,MethylLinolenate[0.46]&MethylOleate[0.54],mixture,MethylLinolenate,MethylOleate,0.46,789.9555437851408,1292285.4958273743,-0.05,-1.0,-1.0
OPT,6,D4[0.48]&R21[0.52],mixture,D4,R21,0.48,516.2896000000001,2277810.6339081204,-0.05,-1.0,-1.0
OPT,7,EthylBenzene[0.48]&Neopentane[0.52],mixture,EthylBenzene,Neopentane,0.48,521.7624000000001,3315182.5127392695,0.04368619972160323,3.013170337715225,1.0516202518893636
OPT,8,R365MFC[0.50]&EthylBenzene[0.50],mixture,R365MFC,EthylBenzene,0.5,538.56,3721689.6621311517,0.07884094964605053,2.8005277021849984,0.33537090245439116
OPT,9,n-Butane[0.50]&n-Nonane[0.50],mixture,n-Butane,n-Nonane,0.5,549.000897109375,4464847.156319101,0.008171046120984547,1.9696492692014256,1.5903116485548296
OPT,10,cis-2-Butene[0.49]&HeavyWater[0.51],mixture,cis-2-Butene,HeavyWater,0.49,541.87947,18225981.08862184,-0.05,-1.0,-1.0
OPT,11,n-Decane[0.49]&Methanol[0.51],mixture,n-Decane,Methanol,0.49,791.311136197532,12894789.127186805,0.03740342867868566,0.8303129469593085,0.30697849300959934
OPT,12,MethylOleate[0.49]&D4[0.51],mixture,MethylOleate,D4,0.49,682.2950000000001,1373824.864052022,-0.05,-1.0,-1.0
OPT,13,Methanol[0.49]&Toluene[0.51],mixture,Methanol,Toluene,0.49,521.0902431221696,17242672.934559558,0.11523295535207917,4.996727099251246,0.2693989004169842
OPT,14,MD4M[0.50]&MethylLinolenate[0.50],mixture,MD4M,MethylLinolenate,0.5,726.1,1136938.1598339996,-0.05,-1.0,-1.0
OPT,15,trans-2-Butene[0.49]&Water[0.51],mixture,trans-2-Butene,Water,0.49,540.03786,18077797.09196134,-0.05,-1.0,-1.0
OPT,16,Water[0.50]&Benzene[0.50],mixture,Water,Benzene,0.5,604.558,19859828.092782497,-0.05,-1.0,-1.0
OPT,17,DimethylCarbonate[0.47]&MethylOleate[0.53],mixture,DimethylCarbonate,MethylOleate,0.47000000000000003,676.25,2690738.969138739,-0.05,-1.0,-1.0
OPT,18,Acetone[0.48]&HeavyWater[0.52],mixture,Acetone,HeavyWater,0.48,578.68844,11809243.02416225,0.13282231079585907,7.296577946568174,0.2932906539105988
OPT,19,Water[0.50]&R40[0.50],mixture,Water,R40,0.5,532.8608260529275,10546097.281646695,-0.05,-1.0,-1.0
OPT,20,EthylBenzene[0.50]&Water[0.50],mixture,EthylBenzene,Water,0.5,632.108,14745472.018464241,0.13815794582820906,8.774083770425147,0.3135566230490272
OPT,21,Water[0.49]&Isohexane[0.51],mixture,Water,Isohexane,0.49,570.90404,13886692.070701584,-0.05,-1.0,-1.0
OPT,22,HeavyWater[0.49]&DimethylCarbonate[0.51],mixture,HeavyWater,DimethylCarbonate,0.49,599.55503,12673681.824096087,-0.05,-1.0,-1.0
OPT,23,HeavyWater[0.50]&DimethylCarbonate[0.50],mixture,HeavyWater,DimethylCarbonate,0.5,600.4235,12862950.97490621,0.006224567775707842,5.429623867721075,4.902871789740687
OPT,24,Cyclopentane[0.50]&Water[0.50],mixture,Cyclopentane,Water,0.5,579.408,22534301.64477375,-0.05,-1.0,-1.0
OPT,25,trans-2-Butene[0.50]&HeavyWater[0.50],mixture,trans-2-Butene,HeavyWater,0.5,536.2284999999999,17760359.30598028,-0.05,-1.0,-1.0
