phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,R245ca[0.49]&p-Xylene[0.51],mixture,R245ca,p-Xylene,0.49,533.55498,4049343.8671121914,0.053653789254392015,2.6205428341400325,0.6735025500175135,1.0
INIT,2,Isopentane[0.49]&n-Hexane[0.51],mixture,Isopentane,n-Hexane,0.49,487.7748189825729,3350128.7375725694,0.11599419042095205,9.642875286076526,0.5660065260082393,2.0
INIT,3,MD3M[0.48]&trans-2-Butene[0.52],mixture,MD3M,trans-2-Butene,0.48,524.778,1404745.6494609334,-0.05,-1.0,-1.0,3.0
INIT,4,MethylLinolenate[0.49]&IsoButene[0.51],mixture,MethylLinolenate,IsoButene,0.49,604.7359,1825089.32138575,-0.05,-1.0,-1.0,4.0
INIT,5,D4[0.48]&EthylBenzene[0.52],mixture,D4,EthylBenzene,0.48,602.4223999999999,2025151.2491221188,0.1062503712137849,0.47969392163847335,0.0074538064370726085,5.0
OPT,1,n-Hexane[0.50]&Isopentane[0.50],mixture,n-Hexane,Isopentane,0.5,487.30515160390627,3353896.838864376,0.11600116509353044,9.687872159885899,0.5713771055458824,6.0
OPT,2,n-Hexane[0.40]&D4[0.60],mixture,n-Hexane,D4,0.4,555.028,1708042.7546476715,0.037297169136822066,0.7831799899982061,0.2013832946373467,7.0
OPT,3,EthylBenzene[0.50]&Isopentane[0.50],mixture,EthylBenzene,Isopentane,0.5,538.735,3554021.018350516,0.06411187565691123,2.7541077928166953,0.5562139719642702,8.0
OPT,4,p-Xylene[0.50]&R245ca[0.50],mixture,p-Xylene,R245ca,0.5,531.869,4055004.1139400615,0.03764474362587242,1.867283382424237,0.7444609157121517,9.0
OPT,5,p-Xylene[0.50]&n-Hexane[0.50],mixture,p-Xylene,n-Hexane,0.5,569.4840067187499,3720492.852995434,0.02897799749570258,2.186879156014512,1.2047226512994633,10.0
OPT,6,R245ca[0.50]&D4[0.50],mixture,R245ca,D4,0.5,517.035,2322036.6607999825,-0.05,-1.0,-1.0,11.0
OPT,7,Isopentane[0.43]&n-Hexane[0.57],mixture,Isopentane,n-Hexane,0.43,490.54081505577915,3325271.6485841274,0.11475015491818899,8.994050517355877,0.536786801876157,12.0
OPT,8,Isopentane[0.36]&n-Hexane[0.64],mixture,Isopentane,n-Hexane,0.36,493.65671243101764,3291559.406021717,0.11539667752401632,8.584799594210708,0.48631278910623377,13.0
OPT,9,Isopentane[0.38]&n-Hexane[0.62],mixture,Isopentane,n-Hexane,0.38,492.77854801985643,3301696.69370227,0.1084916134474497,6.846700830947098,0.49738215188436996,14.0
OPT,10,Isopentane[0.21]&D4[0.79],mixture,Isopentane,D4,0.21,560.0085,1524336.3433931596,0.0070318882518424055,0.6339819523461281,0.46588620126270786,15.0
OPT,11,D4[0.31]&Isopentane[0.69],mixture,D4,Isopentane,0.31,499.4565,2224335.628470057,0.029362047727900395,1.6497584285483164,0.7090826905689429,16.0
OPT,12,Isopentane[0.41]&n-Hexane[0.59],mixture,Isopentane,n-Hexane,0.41000000000000003,491.44319156781495,3316148.0471969913,0.11601208456551232,8.998953838322977,0.5086849234015053,17.0
OPT,13,Isopentane[0.22]&D4[0.78],mixture,Isopentane,D4,0.22,558.7470000000001,1533965.4921454594,0.0009542813267033221,0.6295658564739226,0.6050584694768695,18.0
OPT,14,Isopentane[0.39]&n-Hexane[0.61],mixture,Isopentane,n-Hexane,0.39,492.33584911132186,3306615.054291307,0.11474104527851231,8.488038408424908,0.4982557317694765,19.0
OPT,15,Isopentane[0.14]&D4[0.86],mixture,Isopentane,D4,0.14,568.8389999999999,1460313.8582903063,0.0013452062245095887,0.5149650662668274,0.48549603791715135,20.0
