order,mixture
1,MethylPalmitate
2,trans-2-Butene
3,Cyclopentane
4,SulfurDioxide
5,R365MFC
1,Cyclopentane
2,Cyclopentane
3,Cyclopentane
4,Cyclopentane
5,Cyclopentane
6,Cyclopentane
7,SulfurDioxide
8,SulfurDioxide
9,SulfurDioxide
10,SulfurDioxide
11,SulfurDioxide
12,SulfurDioxide
13,SulfurDioxide
14,SulfurDioxide
15,SulfurDioxide
16,SulfurDioxide
17,SulfurDioxide
18,SulfurDioxide
19,SulfurDioxide
20,SulfurDioxide
