phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,3.8
INIT,2,trans-2-Butene,pure,trans-2-Butene,,1.0,428.61053576550944,4019095.037933443,0.09688968787477548,18.51747043962052,3.177317279335873,4.8
INIT,3,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11387066513295227,53.758310769401724,6.04107357894023,5.8
INIT,4,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13595195558557802,9.397505262691473,0.2896602170141032,6.8
INIT,5,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.09595918558490403,5.710021784067107,0.4974481565732072,7.8
OPT,6,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.09434069499881262,0.4720529775871464,0.010925006639997716,8.8
OPT,7,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.1260265644338182,0.7716466321716215,0.017446851137416064,9.8
OPT,8,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.08930727999272824,3.0408842646193217,0.3407732637525099,10.8
OPT,9,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12295035070497873,3.9658582933961273,0.20929318114043802,11.8
OPT,10,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,12.8
OPT,11,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,13.8
OPT,12,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,-0.05,-1.0,-1.0,14.8
OPT,13,D6,pure,D6,,1.0,645.7582612427082,961415.9797965303,0.0541264928000461,0.035782255748900364,0.0030473567185558804,15.8
OPT,14,n-Heptane,pure,n-Heptane,,1.0,541.2259150893126,2773824.280294774,0.11574419640948647,2.6042460299760775,0.099113522214501,16.8
OPT,15,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08531734134249767,9.142297967500784,0.6731268562469072,17.8
OPT,16,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.11916701968928464,1.6555339663562783,0.07688754873136909,18.8
OPT,17,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12006617630118681,25.49030110792736,2.543262505374986,19.8
