phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R11[0.50]&R141b[0.50],mixture,R11,R141b,0.5,474.305,4492576.348379623,0.11485707620785535,14.49759137402267,1.545615077209036
INIT,2,R11[0.32]&EthyleneOxide[0.68],mixture,R11,EthyleneOxide,0.32,469.62080000000003,6813754.47728134,0.1160808755660533,21.808159072891417,2.517350760031468
INIT,3,MD3M[0.38]&MethylOleate[0.62],mixture,MD3M,MethylOleate,0.38,723.8448,1236002.6214279872,-0.05,-1.0,-1.0
INIT,4,EthyleneOxide[0.50]&R11[0.50],mixture,EthyleneOxide,R11,0.5,470.015,6315442.485119077,0.11020011142472609,24.363837806734136,3.2096870150296257
INIT,5,R11[0.43]&EthyleneOxide[0.57],mixture,R11,EthyleneOxide,0.43,469.86170000000004,6524329.454850429,0.12328548179753862,25.153369576899657,2.369302313713216
OPT,6,Water[0.47]&o-Xylene[0.53],mixture,Water,o-Xylene,0.47000000000000003,638.17239,13909740.488113726,-0.05,-1.0,-1.0
OPT,7,IsoButene[0.49]&Water[0.51],mixture,IsoButene,Water,0.49,534.88306,17815172.744790334,-0.05,-1.0,-1.0
OPT,8,o-Xylene[0.50]&MethylOleate[0.50],mixture,o-Xylene,MethylOleate,0.5,706.1295,1924066.4383571248,-0.05,-1.0,-1.0
OPT,9,MethylLinoleate[0.48]&MD4M[0.52],mixture,MethylLinoleate,MD4M,0.48,710.224,1301911.3870788568,-0.05,-1.0,-1.0
OPT,10,n-Nonane[0.49]&MD4M[0.51],mixture,n-Nonane,MD4M,0.49,624.4615,1164363.7492936577,0.04723282764655292,0.06424683286606227,0.005103642093469318
OPT,11,Novec649[0.50]&SulfurDioxide[0.50],mixture,Novec649,SulfurDioxide,0.5,436.225,5238594.57707947,0.07324827839218483,35.3048296691887,4.901656069200992
OPT,12,EthyleneOxide[0.50]&Acetone[0.50],mixture,EthyleneOxide,Acetone,0.5,488.51,7129798.472932105,0.11762007982840407,19.79440192588263,1.8627479391729733
OPT,13,Dichloroethane[0.49]&Cyclopentane[0.51],mixture,Dichloroethane,Cyclopentane,0.49,536.1612,5295697.622346235,0.1319191694004091,7.13669054949032,0.3523430121056912
OPT,14,R113[0.50]&Dichloroethane[0.50],mixture,R113,Dichloroethane,0.5,524.405,4550045.318714419,0.08998910406038091,4.517899296039014,0.6832009184448586
OPT,15,IsoButene[0.49]&Benzene[0.51],mixture,IsoButene,Benzene,0.49,505.02056781080773,5543946.361187579,0.024593602634411516,10.967286802149584,7.258604675368782
OPT,16,trans-2-Butene[0.50]&Water[0.50],mixture,trans-2-Butene,Water,0.5,537.8530000000001,17844249.927897383,-0.05,-1.0,-1.0
OPT,17,Water[0.49]&DimethylCarbonate[0.51],mixture,Water,DimethylCarbonate,0.49,559.7884436620586,8244629.8639912605,0.1357243144227954,5.426657317992037,0.1804920210464799
OPT,18,R21[0.49]&HeavyWater[0.51],mixture,R21,HeavyWater,0.49,550.1948495397756,8606037.4068597,-0.05,-1.0,-1.0
OPT,19,cis-2-Butene[0.47]&Water[0.53],mixture,cis-2-Butene,Water,0.47000000000000003,547.76338,18772539.54624287,-0.05,-1.0,-1.0
OPT,20,Toluene[0.49]&Methanol[0.51],mixture,Toluene,Methanol,0.49,517.7085809174496,17172316.47302843,0.03952763579801493,4.821413008957733,2.186263400373473
OPT,21,n-Butane[0.50]&HeavyWater[0.50],mixture,n-Butane,HeavyWater,0.5,534.486,8254534.9468801925,0.060709034305987515,8.6033056833141,2.49930408775777
OPT,22,DimethylCarbonate[0.50]&o-Xylene[0.50],mixture,DimethylCarbonate,o-Xylene,0.5,593.6295,5301641.14124306,0.11773005365178654,2.14991403433028,0.08116177087576643
OPT,23,Water[0.50]&MethylPalmitate[0.50],mixture,Water,MethylPalmitate,0.5,701.048,5844229.951470217,-0.05,-1.0,-1.0
OPT,24,HeavyWater[0.49]&Toluene[0.51],mixture,HeavyWater,Toluene,0.49,617.2775300000001,7425222.952981797,0.11373945539637129,1.9009526126135863,0.10204687917923394
OPT,25,Methanol[0.49]&o-Xylene[0.51],mixture,Methanol,o-Xylene,0.49,572.98829,6843664.990727837,0.06770021472071217,1.9731690214498778,0.38361399376673117
