phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,D5[0.49]&Ethanol[0.51],mixture,D5,Ethanol,0.49,565.4687311267996,1865518.5885968131,-0.05,-1.0,-1.0
INIT,2,n-Pentane[0.48]&1-Butene[0.52],mixture,n-Pentane,1-Butene,0.48,443.4868,3672048.8955350355,0.1081478943652549,20.833411222845086,2.1505964716657195
INIT,3,p-Xylene[0.49]&R11[0.51],mixture,p-Xylene,R11,0.49,542.1884200000001,3981917.774338595,0.06208984571127211,2.7462177847791454,0.6485143419926924
INIT,4,Isopentane[0.49]&Novec649[0.51],mixture,Isopentane,Novec649,0.49,450.8946,2432656.6425505388,0.0988646676661053,11.447101709726052,0.7901076145993304
INIT,5,R123[0.49]&MD2M[0.51],mixture,R123,MD2M,0.49,529.54119,1847297.6704728517,-0.05,-1.0,-1.0
OPT,1,n-Pentane[0.50]&1-Butene[0.50],mixture,n-Pentane,1-Butene,0.5,444.495,3659376.1784490845,0.10577228910594615,17.41896395582506,1.944994752380212
OPT,2,n-Pentane[0.46]&Novec649[0.54],mixture,n-Pentane,Novec649,0.46,430.77249131158396,2281457.416474455,0.0911620160094681,11.498785944097646,1.0708194375570816
OPT,3,Isopentane[0.50]&1-Butene[0.50],mixture,Isopentane,1-Butene,0.5,439.82000000000005,3660426.7621900975,0.11487055236514733,22.77789124382221,1.986300176629179
OPT,4,Isopentane[0.08]&EthylBenzene[0.92],mixture,Isopentane,EthylBenzene,0.08,604.5784,3617606.5820430703,0.07765816567287201,1.374323554319028,0.14520663594277666
OPT,5,Isopentane[0.50]&Novec649[0.50],mixture,Isopentane,Novec649,0.5,451.08000000000004,2446915.0170248887,0.09914356215302315,11.456439035892975,0.7925093087377592
OPT,6,Isopentane[0.34]&Novec649[0.66],mixture,Isopentane,Novec649,0.34,448.1136,2233832.5427177334,0.09517602858211108,10.738588472707354,0.7184707413873002
OPT,7,Isopentane[0.05]&Water[0.95],mixture,Isopentane,Water,0.05,637.4441637026139,18884364.232481208,0.10965745340248292,2.7465387966438537,0.162841772085517
OPT,8,Water[0.50]&Isopentane[0.50],mixture,Water,Isopentane,0.5,553.02530625,7297297.627804562,0.10052553989327269,5.939381265846522,0.570094461796925
OPT,9,Water[0.50]&1-Butene[0.50],mixture,Water,1-Butene,0.5,533.193,17811242.918127723,-0.05,-1.0,-1.0
OPT,10,Water[0.12]&Isopentane[0.88],mixture,Water,Isopentane,0.12,484.2359255366903,4151489.7951291786,0.10669839731583063,12.718527131289717,1.2724491076013542
OPT,11,Water[0.05]&EthylBenzene[0.95],mixture,Water,EthylBenzene,0.05,618.6188,4733920.706833116,-0.05,-1.0,-1.0
OPT,12,Water[0.22]&n-Pentane[0.78],mixture,Water,n-Pentane,0.22,487.93450672999995,7883251.797921721,-0.05,-1.0,-1.0
OPT,13,1-Butene[0.50]&Novec649[0.50],mixture,1-Butene,Novec649,0.5,430.55,2622069.588018175,0.08685051479803685,17.21578129123501,1.7200719304989536
OPT,14,Water[0.50]&Novec649[0.50],mixture,Water,Novec649,0.5,544.453,9761250.172199113,-0.05,-1.0,-1.0
OPT,15,n-Pentane[0.17]&Isopentane[0.83],mixture,n-Pentane,Isopentane,0.17,461.99659383234706,3379437.2083947193,0.11197167100540314,13.788710046727882,1.2320950416037912
OPT,16,n-Pentane[0.21]&Isopentane[0.79],mixture,n-Pentane,Isopentane,0.21,462.3802470075808,3379521.541770515,0.11243175376349546,13.893074439918692,1.2204857812593675
OPT,17,n-Pentane[0.05]&Water[0.95],mixture,n-Pentane,Water,0.05,637.4467561314999,27296049.468817476,-0.05,-1.0,-1.0
OPT,18,n-Pentane[0.24]&Isopentane[0.76],mixture,n-Pentane,Isopentane,0.24,462.6670670662187,3379535.8605776504,0.10987067412168251,12.786286376796737,1.2204058313359327
OPT,19,n-Pentane[0.05]&HeavyWater[0.95],mixture,n-Pentane,HeavyWater,0.05,635.13965,18579834.217003275,0.07397892429849842,1.6566053407239176,0.2657047860442926
OPT,20,n-Pentane[0.34]&HeavyWater[0.66],mixture,n-Pentane,HeavyWater,0.34,584.63702,9502873.204161232,0.11559853090285993,5.486427479411436,0.2892063534994926
