order,mixture
1,n-Dodecane
2,D4
3,n-Nonane
4,R142b
5,Cyclopentane
6,MM
7,MethylLinoleate
8,MethylLinolenate
9,MethylPalmitate
10,Novec649
11,D6
12,MD3M
13,D5
14,Neopentane
15,n-Decane
16,R236EA
17,n-Butane
18,R114
19,MD2M
20,1-Butene
21,IsoButene
