phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Dodecane[0.49]&R245ca[0.51],mixture,n-Dodecane,R245ca,0.49,550.7297,2703899.791309375,-0.05,-1.0,-1.0
INIT,2,n-Hexane[0.26]&R245ca[0.74],mixture,n-Hexane,R245ca,0.26,463.235,4027991.990425845,0.1187193033714645,16.056961743277977,0.8856863765459051
INIT,3,MDM[0.44]&n-Hexane[0.56],mixture,MDM,n-Hexane,0.44,533.137996,2006114.0833663265,0.0820926133560418,1.9008449856056984,0.11793827117683954
INIT,4,R113[0.39]&DimethylCarbonate[0.61],mixture,R113,DimethylCarbonate,0.39,529.7819,4855965.671489112,0.052004817362221754,6.724989187025768,2.5242799806988376
INIT,5,n-Dodecane[0.50]&MDM[0.50],mixture,n-Dodecane,MDM,0.5,611.73045,1636734.4094361924,0.09164438158597817,0.24791919913135754,0.003869678027146326
OPT,6,R142b[0.50]&R11[0.50],mixture,R142b,R11,0.5,440.685,4503517.874430344,0.10894489409268224,26.36893377682872,3.0933170914600394
OPT,7,MM[0.48]&Neopentane[0.52],mixture,MM,Neopentane,0.48,474.5208,2504483.0812867456,0.07080931309631908,7.233461789207861,1.0378974193673962
OPT,8,1-Butene[0.50]&R365MFC[0.50],mixture,1-Butene,R365MFC,0.5,439.645,4011624.6347060204,0.10367488939942471,23.297914970233634,2.2469330493302713
OPT,9,R1234ze(Z)[0.49]&Cyclopentane[0.51],mixture,R1234ze(Z),Cyclopentane,0.49,468.3795,4945072.902742866,0.10293729529308827,12.565020341576846,1.5680743414077445
OPT,10,R21[0.49]&n-Pentane[0.51],mixture,R21,n-Pentane,0.49,460.7722,4343870.686761925,0.12170787802644727,19.247660448750306,1.5034595910582629
OPT,11,SulfurDioxide[0.50]&Ethanol[0.50],mixture,SulfurDioxide,Ethanol,0.5,490.2739695,8707124.83121927,0.09041851105785097,17.997410761574503,2.4506263067335605
OPT,12,p-Xylene[0.48]&n-Octane[0.52],mixture,p-Xylene,n-Octane,0.48,587.7938572455357,2922004.874796026,0.1130254299893383,0.8227890607907227,0.027871615439845517
OPT,13,n-Undecane[0.50]&m-Xylene[0.50],mixture,n-Undecane,m-Xylene,0.5,632.3629586640625,2715854.4367272565,0.10176590554018819,0.29917682500842147,0.007372213627794501
OPT,14,R11[0.49]&DiethylEther[0.51],mixture,R11,DiethylEther,0.49,468.8609,4280389.3104902,0.117417624740319,15.883360533447778,1.3780702555794737
OPT,15,n-Octane[0.50]&Toluene[0.50],mixture,n-Octane,Toluene,0.5,599.1092079609375,3793433.870626011,0.12279918234149968,1.6805608681521635,0.048904602550944996
OPT,16,n-Dodecane[0.50]&Acetone[0.50],mixture,n-Dodecane,Acetone,0.5,627.56610940625,4104031.463713747,-0.05,-1.0,-1.0
OPT,17,m-Xylene[0.49]&Toluene[0.51],mixture,m-Xylene,Toluene,0.49,604.3942644203191,3883240.738430755,0.12945158483365904,1.3652431158410117,0.03412843154114692
OPT,18,n-Heptane[0.50]&HeavyWater[0.50],mixture,n-Heptane,HeavyWater,0.5,592.0235,5708093.799381036,0.1304692331582247,2.1114494871177616,0.05257849962014822
OPT,19,HeavyWater[0.49]&n-Nonane[0.51],mixture,HeavyWater,n-Nonane,0.49,618.70553,4678482.266812216,0.12821490566727517,0.960327540148235,0.01678877553751321
OPT,20,m-Xylene[0.46]&Ethanol[0.54],mixture,m-Xylene,Ethanol,0.46,561.7128,6539202.51374765,0.10404136922155091,2.674270414160412,0.16753113677101716
OPT,21,n-Undecane[0.49]&Acetone[0.51],mixture,n-Undecane,Acetone,0.49,604.8619398736673,4208471.589711116,-0.05,-1.0,-1.0
OPT,22,Water[0.50]&n-Heptane[0.50],mixture,Water,n-Heptane,0.5,593.64300390625,5756770.533512837,-0.05,-1.0,-1.0
OPT,23,m-Xylene[0.50]&o-Xylene[0.50],mixture,m-Xylene,o-Xylene,0.5,623.6783680374999,3640623.578469034,0.12118680985765418,0.7929856542531386,0.022646839492767794
OPT,24,m-Xylene[0.49]&DimethylCarbonate[0.51],mixture,m-Xylene,DimethylCarbonate,0.49,586.3461,5183081.740071987,0.12425811959078704,2.461943919991816,0.0781338100384362
OPT,25,HeavyWater[0.49]&n-Decane[0.51],mixture,HeavyWater,n-Decane,0.49,630.5120300000001,8593126.643564021,0.04828996561206195,0.9472058367636037,0.25095094942606827
