order,mixture
1,HeavyWater
2,n-Octane
3,DimethylCarbonate
4,Ethanol
5,Methanol
6,Water
7,DiethylEther
8,R40
9,MD4M
10,MM
11,R236EA
12,MethylPalmitate
13,Novec649
14,Isohexane
15,MD2M
16,MDM
17,trans-2-Butene
18,Isopentane
19,IsoButene
20,n-Butane
21,R1234ze(Z)
22,n-Dodecane
23,R114
24,R1233zd(E)
25,D6
26,Neopentane
27,D4
