order,mixture
1,Benzene
2,D5
3,R21
4,Neopentane
5,n-Hexane
6,n-Nonane
7,R141b
8,CycloHexane
9,Dichloroethane
10,EthyleneOxide
11,R40
12,Ethanol
13,MethylLinoleate
14,Cyclopentane
15,n-Dodecane
16,DimethylCarbonate
17,MethylLinolenate
18,HeavyWater
19,MDM
20,MethylOleate
21,MethylPalmitate
22,R142b
23,Novec649
24,SulfurDioxide
25,o-Xylene
26,Toluene
27,MD4M
