phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.1279750460997631,4.1200590682372065,0.20458443392729708
INIT,2,D5,pure,D5,,1.0,618.2999915047726,1077687.644266743,-0.05,-1.0,-1.0
INIT,3,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.11639976365948163,25.64021861077247,2.8265968635926755
INIT,4,Neopentane,pure,Neopentane,,1.0,433.73959183134286,3196297.459275961,0.10406072569161641,21.035269526720256,2.3337221251733533
INIT,5,n-Hexane,pure,n-Hexane,,1.0,507.8199998837351,3044115.3230223763,0.11363385687606764,5.255993265920316,0.3127826464894944
INIT,6,n-Nonane,pure,n-Nonane,,1.0,594.5478132119172,2281911.0314392075,0.0736711698610857,0.5769916842372761,0.06947252045319512
INIT,7,R141b,pure,R141b,,1.0,477.5000277059733,4211652.068510759,0.09408052861614044,7.2533836869583235,1.1999686886264191
OPT,8,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12239198280558838,3.7722921993480347,0.2014637683964198
OPT,9,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12585410608816974,3.9240562911970653,0.20059849220714246
OPT,10,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12444946505165869,25.912932287162477,2.4537895085557393
OPT,11,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10916989052005437,58.150555854576865,7.644920638169235
OPT,12,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.1279634880245048,5.9775061936280425,0.1616206683706631
OPT,13,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
OPT,14,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.11947325509894274,8.568509609917305,0.7207059834216409
OPT,15,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,0.08940718207907646,0.0447031022887604,0.001070550436585257
OPT,16,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12423323890286098,3.076791114021483,0.12031564228157532
OPT,17,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0
OPT,18,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13769302914497697,2.688154295861908,0.05049689980797213
OPT,19,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.09383753701933618,0.5041980374588372,0.012080520515056477
OPT,20,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0
OPT,21,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0
OPT,22,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.09824754487837885,31.00946972241863,4.549869836940421
OPT,23,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.07627563911007795,7.82826920526573,0.901415899283879
OPT,24,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11777422641350595,53.26366736650887,5.415653965366296
OPT,25,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.1249314527118133,0.7260260948310777,0.016976877421088204
OPT,26,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.1264601608137445,1.9256698302226687,0.07037841453842159
OPT,27,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,-0.05,-1.0,-1.0
