order,mixture
1,IsoButene
2,R113
3,DimethylCarbonate
4,MD2M
5,n-Undecane
1,n-Heptane
2,MethylPalmitate
3,MethylLinolenate
4,R365MFC
5,MDM
6,R40
7,m-Xylene
8,Water
9,HeavyWater
10,Methanol
11,Ethanol
12,Dichloroethane
13,Acetone
14,n-Dodecane
15,Benzene
