phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Pentane[0.49]&MethylLinoleate[0.51],mixture,n-Pentane,MethylLinoleate,0.49,623.873,2030076.2538327116,-0.05,-1.0,-1.0
INIT,2,HeavyWater[0.50]&R114[0.50],mixture,HeavyWater,R114,0.5,532.2273625232503,5806347.67310498,-0.05,-1.0,-1.0
INIT,3,R114[0.26]&IsoButene[0.74],mixture,R114,IsoButene,0.26,418.2824,3908366.8494347683,0.10308317507913611,32.821879435874926,3.873649238510942
INIT,4,HeavyWater[0.50]&n-Pentane[0.50],mixture,HeavyWater,n-Pentane,0.5,556.7735,7150526.770383469,0.10360858070858536,4.952151025739327,0.40335247206682745
OPT,5,Methanol[0.47]&n-Nonane[0.53],mixture,Methanol,n-Nonane,0.47000000000000003,576.6930241634649,5370742.864678141,0.06047742180534876,1.5475868047853092,0.2947999818366119
OPT,6,R40[0.49]&n-Decane[0.51],mixture,R40,n-Decane,0.49,519.014,3121883.714267115,-0.05,-1.0,-1.0
OPT,7,IsoButene[0.50]&n-Heptane[0.50],mixture,IsoButene,n-Heptane,0.5,479.145,3089809.3098442103,0.06329464759923312,7.285919001855894,1.6167295846395238
OPT,8,R114[0.49]&Cyclopentane[0.51],mixture,R114,Cyclopentane,0.49,466.20390000000003,4310503.232372952,0.010606969181111994,18.713863632386378,16.01726678397511
OPT,9,R236EA[0.49]&Novec649[0.51],mixture,R236EA,Novec649,0.49,427.4187,2682429.596787824,0.08143628624014361,13.628108430197004,1.5189137952156087
OPT,10,n-Octane[0.49]&Novec649[0.51],mixture,n-Octane,Novec649,0.49,504.0057,1919927.30490626,0.07839956402307868,3.2612646118762183,0.2584617729868504
OPT,11,R40[0.50]&R1234ze(Z)[0.50],mixture,R40,R1234ze(Z),0.5,419.78499999999997,4912924.627166842,0.11096274802983541,38.63571889348369,3.9478326829402186
OPT,12,Benzene[0.50]&SulfurDioxide[0.50],mixture,Benzene,SulfurDioxide,0.5,521.755866453125,8267223.579883474,0.07797320321581126,10.250037006009572,2.2230942126499857
OPT,13,Toluene[0.50]&Methanol[0.50],mixture,Toluene,Methanol,0.5,519.405735,17216706.486246474,-0.05,-1.0,-1.0
OPT,14,Benzene[0.49]&HeavyWater[0.51],mixture,Benzene,HeavyWater,0.49,603.75177,20031002.696389254,0.006521600642723362,12.111404423183663,11.830973301018606
OPT,15,Novec649[0.49]&HeavyWater[0.51],mixture,Novec649,HeavyWater,0.49,544.84887,9878400.787079677,-0.05,-1.0,-1.0
OPT,16,Water[0.49]&R40[0.51],mixture,Water,R40,0.49,530.5761225739863,10437128.974730594,-0.05,-1.0,-1.0
OPT,17,Isohexane[0.50]&HeavyWater[0.50],mixture,Isohexane,HeavyWater,0.5,570.7735,14044611.453905819,-0.05,-1.0,-1.0
OPT,18,MethylLinolenate[0.49]&D6[0.51],mixture,MethylLinolenate,D6,0.49,720.8578,1212100.4624336627,-0.05,-1.0,-1.0
OPT,19,HeavyWater[0.49]&n-Octane[0.51],mixture,HeavyWater,n-Octane,0.49,605.54243,10894655.523384133,-0.05,-1.0,-1.0
OPT,20,EthyleneOxide[0.50]&SulfurDioxide[0.50],mixture,EthyleneOxide,SulfurDioxide,0.5,449.78,12202338.719130954,0.1107759703953298,61.47476561908093,8.072725959951853
OPT,21,Ethanol[0.50]&SulfurDioxide[0.50],mixture,Ethanol,SulfurDioxide,0.5,490.2739695,8707124.83121926,0.07366334136415578,17.662887816979122,3.7728125874653453
OPT,22,trans-2-Butene[0.49]&SulfurDioxide[0.51],mixture,trans-2-Butene,SulfurDioxide,0.49,429.6453,8764854.313052014,0.09462471987664041,43.345384720390385,7.400505781126189
OPT,23,1-Butene[0.50]&SulfurDioxide[0.50],mixture,1-Butene,SulfurDioxide,0.5,424.96500000000003,8652124.944663325,0.08928679723327188,40.04585104794265,7.942385976790604
OPT,24,Water[0.49]&n-Undecane[0.51],mixture,Water,n-Undecane,0.49,642.8650399999999,8145047.1110850405,0.09255131080978865,4.153731489537055,0.2357165314089295
