phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.06537356477730107,2.832733115813476,0.6288422107842511,3.95
INIT,2,cis-2-Butene,pure,cis-2-Butene,,1.0,435.7500765852436,4236038.176467434,0.11353995956060862,26.866002992796684,2.9164766348506808,4.95
INIT,3,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.12257736992598324,0.6739474093959612,0.01716545933641172,5.95
INIT,4,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,-0.05,-1.0,-1.0,6.95
INIT,5,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10248743419733998,46.05785312137492,7.925575307064954,7.95
OPT,6,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,8.95
OPT,7,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,-0.05,-1.0,-1.0,9.95
OPT,8,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.10302550949567332,0.14532197984253187,0.002314488583642282,10.95
OPT,9,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12961969846902788,4.226054111317889,0.19942798923292543,11.95
OPT,10,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12544903470976354,3.608380382831722,0.182617020042571,12.95
OPT,11,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.1262301737333616,3.2970502549265297,0.12156272904509004,13.95
OPT,12,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12369989956332439,4.004851844961042,0.20617564412146921,14.95
OPT,13,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13614843887782183,9.402314341746905,0.28776102900644845,15.95
OPT,14,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.0882552670531813,9.654925859168463,0.6074037673260362,16.95
OPT,15,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,17.95
OPT,16,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,18.95
OPT,17,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11546218969954516,51.05942298467509,5.5940646785889045,19.95
