phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0
INIT,2,R114,pure,R114,,1.0,420.6077250633603,3352482.0281048496,0.1025497225229001,27.114695981125234,2.9314813960681545
INIT,3,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1280337690807721,8.342727581162242,0.46746556978632453
INIT,4,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0
INIT,5,R245fa,pure,R245fa,,1.0,427.00998969559254,3650995.024128124,0.10811588837416253,25.717132002040085,2.1322512538162
OPT,6,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.10122213105180512,8.309790833042184,0.9999130722822873
OPT,7,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12045384136047724,25.766275684506173,2.541935177434584
OPT,8,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11791251857051249,53.82650925294412,5.432401637352159
OPT,9,MD2M,pure,MD2M,,1.0,599.3992011721302,1144009.0031759262,0.08421562162777115,0.09958285272046496,0.0019356275580981576
OPT,10,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12847055172472135,3.489258467699248,0.11964090642534152
OPT,11,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10909879675363246,57.85244207661625,7.64938899523493
OPT,12,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13647516154946956,9.358647606976781,0.2826952856204747
OPT,13,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
OPT,14,EthylBenzene,pure,EthylBenzene,,1.0,617.1199997949194,3622442.1281439885,0.12169380834205376,0.9631899306700296,0.028592949332499056
OPT,15,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0
OPT,16,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08776718234257104,9.715544280959895,0.6251682433482826
OPT,17,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,-0.05,-1.0,-1.0
OPT,18,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12374511620969013,4.013916243681647,0.20638386465796793
OPT,19,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.10975279274792352,0.13773408316208383,0.0014368097469257292
OPT,20,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,-0.05,-1.0,-1.0
OPT,21,n-Octane,pure,n-Octane,,1.0,568.7399999458576,2483591.1977593484,0.05761333805561899,1.254102725329321,0.3200204767718467
OPT,22,cis-2-Butene,pure,cis-2-Butene,,1.0,435.7500765852436,4236038.176467434,0.11356530992378949,26.929224365168473,2.9196272104473913
OPT,23,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.1001114683786914,35.03983209271835,4.544244544804774
OPT,24,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.09817992732790293,2.3282520908934465,0.1113276339777608
OPT,25,Isohexane,pure,Isohexane,,1.0,497.70089775111575,3042658.694875517,0.11296717798889562,6.6355760900930205,0.42688475926499536
