phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R113[0.48]&SulfurDioxide[0.52],mixture,R113,SulfurDioxide,0.48,457.79359999999997,6349848.584341384,0.10816306553049286,29.05023225350363,3.227439489953918
INIT,2,DimethylCarbonate[0.50]&n-Decane[0.50],mixture,DimethylCarbonate,n-Decane,0.5,583.3380721562501,3625391.434599733,0.06304912708473,0.8833437784930229,0.13567527702895613
INIT,3,R113[0.32]&SulfurDioxide[0.68],mixture,R113,SulfurDioxide,0.32,448.7424,7076390.970248129,0.11916141626829091,37.14988162396301,3.4252024243476336
OPT,4,SulfurDioxide[0.50]&R11[0.50],mixture,SulfurDioxide,R11,0.5,450.875,7589559.569979533,0.11750119159439429,39.320765710367766,4.006682621763333
OPT,5,R142b[0.48]&HeavyWater[0.52],mixture,R142b,HeavyWater,0.48,531.7253516642406,7023258.077016169,-0.05,-1.0,-1.0
OPT,6,Ethanol[0.50]&EthyleneOxide[0.50],mixture,Ethanol,EthyleneOxide,0.5,491.81500000000005,10478709.809654241,0.10412934603368225,21.043452414254606,2.138884248297544
OPT,7,n-Butane[0.47]&HeavyWater[0.53],mixture,n-Butane,HeavyWater,0.47000000000000003,541.04766,8660026.431614455,0.07403767278740443,8.197860364635536,1.6553857001244487
OPT,8,Water[0.48]&MethylPalmitate[0.52],mixture,Water,MethylPalmitate,0.48,703.2060799999999,5606049.907219817,-0.05,-1.0,-1.0
OPT,9,SulfurDioxide[0.49]&Neopentane[0.51],mixture,SulfurDioxide,Neopentane,0.49,432.221,6562112.544399206,0.09048509794157365,41.95935134005012,6.516224581935929
OPT,10,R245ca[0.48]&DimethylCarbonate[0.52],mixture,R245ca,DimethylCarbonate,0.48,504.4736,4574097.855335936,0.08359640538122685,7.523931073352518,1.0948869028861599
OPT,11,n-Pentane[0.50]&R1234ze(Z)[0.50],mixture,n-Pentane,R1234ze(Z),0.5,446.485,4168614.59342341,0.11571365031844329,22.739368019552167,1.723611796964381
OPT,12,m-Xylene[0.50]&n-Dodecane[0.50],mixture,m-Xylene,n-Dodecane,0.5,637.495,2376332.811158151,0.09477052923775682,0.2563579365446439,0.006529917391976706
OPT,13,SulfurDioxide[0.50]&EthyleneOxide[0.50],mixture,SulfurDioxide,EthyleneOxide,0.5,449.78,12202338.71913094,0.10660608264626824,47.82104494901448,7.46322337968359
OPT,14,MDM[0.49]&MethylLinolenate[0.51],mixture,MDM,MethylLinolenate,0.49,684.516841,1450459.953453983,-0.05,-1.0,-1.0
OPT,15,MethylLinoleate[0.49]&CycloHexane[0.51],mixture,MethylLinoleate,CycloHexane,0.49,660.616,1957098.6790860824,-0.05,-1.0,-1.0
OPT,16,MethylLinolenate[0.50]&Neopentane[0.50],mixture,MethylLinolenate,Neopentane,0.5,616.37,1829134.2352486507,-0.05,-1.0,-1.0
OPT,17,DimethylCarbonate[0.50]&MethylLinolenate[0.50],mixture,DimethylCarbonate,MethylLinolenate,0.5,678.0,2814257.5877444097,-0.05,-1.0,-1.0
OPT,18,R245fa[0.50]&EthyleneOxide[0.50],mixture,R245fa,EthyleneOxide,0.5,447.96500000000003,6569310.800912139,0.111044107708998,33.79178556364578,3.2727683416249116
OPT,19,Novec649[0.50]&R365MFC[0.50],mixture,Novec649,R365MFC,0.5,450.905,2628017.7956360504,0.09675119668361962,11.294984264212,0.7818241784236309
OPT,20,n-Octane[0.49]&MethylLinoleate[0.51],mixture,n-Octane,MethylLinoleate,0.49,672.4026,1776487.896635105,-0.05,-1.0,-1.0
OPT,21,DimethylCarbonate[0.49]&MethylPalmitate[0.51],mixture,DimethylCarbonate,MethylPalmitate,0.49,657.98,2912641.8632876747,-0.05,-1.0,-1.0
OPT,22,IsoButene[0.49]&MD4M[0.51],mixture,IsoButene,MD4M,0.49,537.9961,1189156.7395070994,-0.05,-1.0,-1.0
OPT,23,EthylBenzene[0.49]&p-Xylene[0.51],mixture,EthylBenzene,p-Xylene,0.49,616.3787219833944,3575772.8836069875,0.12610974310972525,0.9389352587493426,0.023117534522037027
