phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,n-Decane[0.50]&R123[0.50],mixture,n-Decane,R123,0.5,537.2655,2753420.3829203025,0.007326916625916088,0.9655096539368202,0.7873084798072949,3.45
INIT,2,Toluene[0.17]&Cyclopentane[0.83],mixture,Toluene,Cyclopentane,0.17,525.3251,4488691.268412284,0.1327371473562043,7.577422676134101,0.36498396536787725,4.45
INIT,3,R245fa[0.49]&Cyclopentane[0.51],mixture,R245fa,Cyclopentane,0.49,470.2121,5525217.551821526,0.11936156593035373,22.592796728193367,1.555712432913009,5.45
INIT,4,Toluene[0.11]&n-Decane[0.89],mixture,Toluene,n-Decane,0.11,635.6339462468782,2675928.127414166,-0.05,-1.0,-1.0,6.45
INIT,5,R123[0.38]&R245fa[0.62],mixture,R123,R245fa,0.38,438.34198000000004,3990265.0767019647,0.1095423542753889,23.5367793853446,2.0437039857820385,7.45
OPT,6,IsoButene[0.49]&Acetone[0.51],mixture,IsoButene,Acetone,0.49,462.8715429320713,4930617.552841278,0.09329210823340826,15.183001238973132,2.339328667954492,8.45
OPT,7,R21[0.49]&Ethanol[0.51],mixture,R21,Ethanol,0.49,467.0090980572618,6100877.86527939,0.10371057118269815,19.89068706007402,2.0121790491785903,9.45
OPT,8,Acetone[0.50]&n-Undecane[0.50],mixture,Acetone,n-Undecane,0.5,606.18203709375,4165882.129308462,0.0034767446947906655,0.3586841507566784,0.32372484146053165,10.45
OPT,9,1-Butene[0.47]&Dichloroethane[0.53],mixture,1-Butene,Dichloroethane,0.47000000000000003,494.71430000000004,5149824.339161383,0.0808273915561796,10.403108138159988,1.9881707098325563,11.45
OPT,10,DiethylEther[0.50]&CycloHexane[0.50],mixture,DiethylEther,CycloHexane,0.5,510.15,4030843.6277671247,0.12064488686037754,8.401979605256376,0.46062005539266615,12.45
OPT,11,MethylOleate[0.49]&Novec649[0.51],mixture,MethylOleate,Novec649,0.49,608.5031,1250727.0669171321,-0.05,-1.0,-1.0,13.45
OPT,12,Toluene[0.48]&R141b[0.52],mixture,Toluene,R141b,0.48,532.3399999999999,4282156.9693518,0.10340114810937745,5.2276911352722575,0.4671823873009234,14.45
OPT,13,Isopentane[0.50]&Dichloroethane[0.50],mixture,Isopentane,Dichloroethane,0.5,510.975,4675883.2877071565,0.118873538787537,9.820890743112836,0.6455139382741798,15.45
OPT,14,R1234ze(Z)[0.50]&n-Butane[0.50],mixture,R1234ze(Z),n-Butane,0.5,424.1975,4099825.195692967,0.052643805347177185,30.62667548194568,11.473230482694552,16.45
OPT,15,Cyclopentane[0.49]&Dichloroethane[0.51],mixture,Cyclopentane,Dichloroethane,0.49,537.1588,5309597.475194112,0.13389235082587247,6.999852885251601,0.3194394992024278,17.45
OPT,16,R141b[0.49]&Benzene[0.51],mixture,R141b,Benzene,0.49,520.6052,4700091.539490976,0.12824795153715535,8.984199736096096,0.49204178086685485,18.45
OPT,17,n-Hexane[0.49]&R1234ze(Z)[0.51],mixture,n-Hexane,R1234ze(Z),0.49,464.69949999999994,3541849.2074428434,0.10682680144148379,14.347054079142172,1.1393972686350802,19.45
OPT,18,IsoButene[0.48]&MDM[0.52],mixture,IsoButene,MDM,0.48,494.67086800000004,1966207.954185073,0.0029907641034783864,1.8576593986313992,1.6952630653799627,20.45
