phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,-0.05,-1.0,-1.0
INIT,2,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.07932208155195063,0.1476398593457632,0.008755358372387605
INIT,3,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.09974583658286512,0.5838576340633803,0.00953149404529209
INIT,4,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
INIT,5,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12344401454584404,8.700718474573852,0.6513185298531199
OPT,1,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12270596312715461,8.754707232461502,0.6705699107975587
OPT,2,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12472462458016062,8.815105622577894,0.6358140114601357
OPT,3,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.1248155925939221,8.706230702067645,0.6252761642579691
OPT,4,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12488122764454845,8.712731839986029,0.6245536065966555
OPT,5,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.1243572455530899,8.645655086694935,0.6290804955992629
OPT,6,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12497340547442522,8.70045677410691,0.6218192589813399
OPT,7,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12519603900496296,8.719700090902558,0.6191555050689307
OPT,8,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12501871314996155,8.78328819690189,0.6276072530337843
OPT,9,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12498520002112139,8.775316905923752,0.627607233085394
OPT,10,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12533498020098355,8.812653148223664,0.6239276479994071
OPT,11,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.1235658681990314,8.619137689308651,0.642102870678174
OPT,12,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12455688093228129,8.77774293508558,0.6360214482441986
OPT,13,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12484657458170814,8.82979459766798,0.6346477026690713
OPT,14,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12495801517269552,8.720873970369382,0.6237513849070443
OPT,15,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.11960358232393911,7.99195884496902,0.6638707802907694
OPT,16,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12479885111418912,8.82734355605357,0.6353703579632728
OPT,17,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12518678228524013,8.74920084201446,0.6216851807855065
OPT,18,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.1240832111016494,8.678400059162858,0.6370246122320187
OPT,19,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.1246295640328122,8.64043305074638,0.6234796594253776
OPT,20,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.10830483563733655,6.874912244470669,0.7748243635214451
