phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,MethylOleate[0.50]&Acetone[0.50],mixture,MethylOleate,Acetone,0.5,645.05,2249744.558486452,-0.05,-1.0,-1.0
INIT,2,MD4M[0.49]&R11[0.51],mixture,MD4M,R11,0.49,560.3341,1284309.8343613255,-0.05,-1.0,-1.0
INIT,3,trans-2-Butene[0.49]&n-Butane[0.51],mixture,trans-2-Butene,n-Butane,0.49,426.0167071145698,3894671.7620348413,0.10877905837768531,28.83487105811469,3.2806386599887856
INIT,4,Acetone[0.38]&n-Octane[0.62],mixture,Acetone,n-Octane,0.38,544.4310273680403,3553583.127255269,0.058712687933705925,2.8064933658608777,0.6420078150597215
INIT,5,Acetone[0.50]&R11[0.50],mixture,Acetone,R11,0.5,489.605,5116319.577568445,0.12935968160469818,14.002959625797423,0.8803497928403454
OPT,6,Methanol[0.49]&n-Butane[0.51],mixture,Methanol,n-Butane,0.49,424.58476073972554,4923391.274823782,0.08078920936887538,16.2152709613432,3.1229925192553596
OPT,7,R1233zd(E)[0.50]&Ethanol[0.50],mixture,R1233zd(E),Ethanol,0.5,476.784642440669,4559363.950976975,-0.05,-1.0,-1.0
OPT,8,Cyclopentane[0.49]&Acetone[0.51],mixture,Cyclopentane,Acetone,0.49,509.8738000000001,5810058.630545492,0.11375561292542016,11.107642677139454,1.1035675095473232
OPT,9,R141b[0.47]&R365MFC[0.53],mixture,R141b,R365MFC,0.47000000000000003,468.225,3979945.1119441944,0.10941651833263227,11.747495347987508,1.0690089989452354
OPT,10,R245ca[0.48]&Dichloroethane[0.52],mixture,R245ca,Dichloroethane,0.48,506.86560000000003,4825922.992935843,0.11718075882730081,9.503429088571526,0.5696514293237493
OPT,11,DiethylEther[0.49]&Methanol[0.51],mixture,DiethylEther,Methanol,0.49,477.31405888963087,5054962.581578856,0.12848823564715325,13.997183577452336,0.6256370220393245
OPT,12,HeavyWater[0.49]&Benzene[0.51],mixture,HeavyWater,Benzene,0.49,602.11523,19532438.423276823,-0.05,-1.0,-1.0
OPT,13,Novec649[0.49]&DiethylEther[0.51],mixture,Novec649,DiethylEther,0.49,454.5039,2666175.982481652,0.09679710881248668,10.273451051234133,0.814677139853454
OPT,14,R40[0.50]&CycloHexane[0.50],mixture,R40,CycloHexane,0.5,484.95000000000005,5252872.804830745,0.06567832299814085,11.38736070906209,3.2304059913074377
OPT,15,m-Xylene[0.49]&HeavyWater[0.51],mixture,m-Xylene,HeavyWater,0.49,630.63807,14534573.054493338,-0.05,-1.0,-1.0
OPT,16,SulfurDioxide[0.49]&R40[0.51],mixture,SulfurDioxide,R40,0.49,423.3266,7113982.674247924,0.1127539989739083,52.86867890795601,6.480170137133118
OPT,17,Methanol[0.50]&Cyclopentane[0.50],mixture,Methanol,Cyclopentane,0.5,512.55,9326329.273288555,0.05428007161393638,15.59822439590338,5.771820864798991
OPT,18,CycloHexane[0.49]&Dichloroethane[0.51],mixture,CycloHexane,Dichloroethane,0.49,557.6800000000001,5071411.314619,0.12572869297112885,4.402496497111121,0.23203878668691647
OPT,19,D5[0.50]&R114[0.50],mixture,D5,R114,0.5,518.5649999999999,1497434.794089305,-0.05,-1.0,-1.0
OPT,20,HeavyWater[0.49]&R113[0.51],mixture,HeavyWater,R113,0.49,563.9621300002359,5781603.324662824,-0.05,-1.0,-1.0
OPT,21,Benzene[0.50]&Cyclopentane[0.50],mixture,Benzene,Cyclopentane,0.5,534.6850612804687,4833356.962728794,0.12912350538836936,6.814367102980675,0.3721819987876252
OPT,22,CycloHexane[0.49]&EthyleneOxide[0.51],mixture,CycloHexane,EthyleneOxide,0.49,510.4132,5053415.149549391,0.1091952503458188,9.549293851467661,0.9333811128208618
OPT,23,R1233zd(E)[0.49]&Ethanol[0.51],mixture,R1233zd(E),Ethanol,0.49,477.5431352894816,4584356.651017159,-0.05,-1.0,-1.0
OPT,24,Ethanol[0.49]&R21[0.51],mixture,Ethanol,R21,0.49,464.93478530010975,6003993.457693832,0.10708518180002007,20.78804031317476,1.9760077184709999
OPT,25,Acetone[0.50]&Isohexane[0.50],mixture,Acetone,Isohexane,0.5,502.9,4652569.956627326,0.11972802023408537,9.915541046414246,0.6733936346668801
