phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R1234ze(Z)[0.50]&CycloHexane[0.50],mixture,R1234ze(Z),CycloHexane,0.5,488.435,4241065.401114702,0.0805143600276577,8.508635883929337,1.553674931031801
INIT,2,EthylBenzene[0.49]&DimethylCarbonate[0.51],mixture,EthylBenzene,DimethylCarbonate,0.49,586.4588,5272514.221041542,0.06352791779586475,2.665899906481256,0.6609861511290902
INIT,3,DimethylCarbonate[0.48]&EthylBenzene[0.52],mixture,DimethylCarbonate,EthylBenzene,0.48,588.2624000000001,5207746.488956612,0.1236063580595555,2.568580594560767,0.08345281055687237
INIT,4,Methanol[0.50]&DimethylCarbonate[0.50],mixture,Methanol,DimethylCarbonate,0.5,525.530621075,6570835.092079454,0.13882274144773987,7.687211956670895,0.2171445411762236
INIT,5,Cyclopentane[0.50]&MDM[0.50],mixture,Cyclopentane,MDM,0.5,538.54045,2154205.5757107073,0.05823943791639543,1.7103919108387962,0.28489161152329545
INIT,6,MD2M[0.34]&R1234ze(Z)[0.66],mixture,MD2M,R1234ze(Z),0.34,483.15420000000006,2201137.391950869,-0.05,-1.0,-1.0
INIT,7,R1234ze(Z)[0.28]&MD2M[0.72],mixture,R1234ze(Z),MD2M,0.28,550.0835999999999,1551065.1371199174,-0.05,-1.0,-1.0
OPT,8,Ethanol[0.50]&SulfurDioxide[0.50],mixture,Ethanol,SulfurDioxide,0.5,490.2739695,8707124.83121926,0.0907077346666762,18.046524743162422,2.4380035665102078
OPT,9,SulfurDioxide[0.50]&Acetone[0.50],mixture,SulfurDioxide,Acetone,0.5,501.802114984375,7211423.683317027,0.0858017525893645,9.115931862811376,1.6605988612464118
OPT,10,n-Undecane[0.49]&Methanol[0.51],mixture,n-Undecane,Methanol,0.49,643.8039253260021,6788212.637890462,0.004306900264856179,0.3302808213192592,0.2910494533534337
OPT,11,Isopentane[0.50]&Water[0.50],mixture,Isopentane,Water,0.5,553.02530625,7297297.627804487,0.10901729143515136,7.175939500716754,0.5438493993674695
OPT,12,Acetone[0.49]&DimethylCarbonate[0.51],mixture,Acetone,DimethylCarbonate,0.49,535.2311794218422,4974510.702397071,0.1342781652586438,5.8467791273085,0.1973284725472446
OPT,13,Toluene[0.48]&EthyleneOxide[0.52],mixture,Toluene,EthyleneOxide,0.48,527.8783999999999,5013200.730205362,0.06656797778656175,3.9957785698165402,0.9909891724851234
OPT,14,n-Hexane[0.49]&Water[0.51],mixture,n-Hexane,Water,0.49,547.5551649972999,33418354.479460824,-0.05,-1.0,-1.0
OPT,15,Neopentane[0.49]&Water[0.51],mixture,Neopentane,Water,0.49,542.55156,18408876.98827157,-0.05,-1.0,-1.0
OPT,16,R236EA[0.50]&n-Butane[0.50],mixture,R236EA,n-Butane,0.5,418.7825,4158902.3537521935,0.08831524519898251,23.189672963598543,3.9790242481847047
OPT,17,Isopentane[0.49]&Water[0.51],mixture,Isopentane,Water,0.49,554.7938070448103,7410718.673068886,0.03925554343897181,5.843463936038626,2.8066678922070705
OPT,18,R21[0.50]&Methanol[0.50],mixture,R21,Methanol,0.5,461.73649146875,6229055.454198258,0.12140348424956018,23.455142216723484,1.8941076607035165
OPT,19,EthyleneOxide[0.48]&R40[0.52],mixture,EthyleneOxide,R40,0.48,441.55760000000004,7611580.7998034125,0.11968946677246978,38.975760309357625,4.397328286944428
OPT,20,SulfurDioxide[0.49]&Neopentane[0.51],mixture,SulfurDioxide,Neopentane,0.49,432.221,6562112.544399206,0.07325323257045711,29.451934584982837,7.6261076758496245
OPT,21,MethylLinolenate[0.49]&MethylLinoleate[0.51],mixture,MethylLinolenate,MethylLinoleate,0.49,785.6667652824017,1365126.234049959,-0.05,-1.0,-1.0
OPT,22,MethylLinolenate[0.50]&n-Undecane[0.50],mixture,MethylLinolenate,n-Undecane,0.5,718.9,1585675.9429552536,-0.05,-1.0,-1.0
OPT,23,R11[0.49]&MethylLinolenate[0.51],mixture,R11,MethylLinolenate,0.49,638.3339,1882523.9240320995,-0.05,-1.0,-1.0
