phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MethylPalmitate[0.48]&Dichloroethane[0.52],mixture,MethylPalmitate,Dichloroethane,0.48,654.432,2062174.7959017202,-0.05,-1.0,-1.0,1.82
INIT,2,Cyclopentane[0.50]&MD3M[0.50],mixture,Cyclopentane,MD3M,0.5,570.34,1500274.660368653,-0.05,-1.0,-1.0,2.82
INIT,3,n-Octane[0.36]&Dichloroethane[0.64],mixture,n-Octane,Dichloroethane,0.36,564.1704,4017333.824327668,0.013606655015103272,2.8668321398371077,2.27315605226937,3.82
INIT,4,Dichloroethane[0.48]&Acetone[0.52],mixture,Dichloroethane,Acetone,0.48,533.78,5155819.945235213,0.12125907765869019,5.4065140149286455,0.3392375768658547,4.82
INIT,5,Dichloroethane[0.40]&MethylPalmitate[0.60],mixture,Dichloroethane,MethylPalmitate,0.4,677.64,1821313.3762591914,-0.05,-1.0,-1.0,5.82
OPT,6,Cyclopentane[0.49]&R11[0.51],mixture,Cyclopentane,R11,0.49,491.00890000000004,4609959.680839058,0.12606913145590198,12.699435312980222,0.9521390240688067,6.82
OPT,7,EthyleneOxide[0.49]&R142b[0.51],mixture,EthyleneOxide,R142b,0.49,439.0034,5275843.889620724,0.11464237938056498,28.4749562691769,3.139569214322609,7.82
OPT,8,Methanol[0.47]&DiethylEther[0.53],mixture,Methanol,DiethylEther,0.47000000000000003,475.40345322530135,4898490.614406227,0.1273740108972578,13.81966379612504,0.6496375464883424,8.82
OPT,9,Cyclopentane[0.50]&EthyleneOxide[0.50],mixture,Cyclopentane,EthyleneOxide,0.5,490.32000000000005,5551048.109776202,0.13337014689684196,16.589793960189002,1.0415343137397852,9.82
OPT,10,R1233zd(E)[0.50]&R236EA[0.50],mixture,R1233zd(E),R236EA,0.5,426.02,3755262.5192921786,0.10348086794984641,25.140198168370432,2.514248170867659,10.82
OPT,11,Dichloroethane[0.50]&R21[0.50],mixture,Dichloroethane,R21,0.5,506.54,5465054.2246987885,0.10748817465452233,10.557129408086682,1.0987097379062605,11.82
OPT,12,n-Nonane[0.48]&Toluene[0.52],mixture,n-Nonane,Toluene,0.48,624.1113589065689,3979644.188312173,0.04997049598839988,1.2833030151734361,0.4147815821817053,12.82
OPT,13,Acetone[0.50]&Toluene[0.50],mixture,Acetone,Toluene,0.5,552.7271975,4853654.566756836,0.12681220824671957,4.770794178726463,0.20804153491121014,13.82
OPT,14,trans-2-Butene[0.50]&Ethanol[0.50],mixture,trans-2-Butene,Ethanol,0.5,466.53581868906247,5558233.932741148,0.09431645739648156,19.217072701111505,2.229218820719523,14.82
OPT,15,R40[0.50]&R123[0.50],mixture,R40,R123,0.5,436.56550000000004,4847459.287662971,0.11153258017503843,31.829917966120576,3.333753235219527,15.82
OPT,16,Neopentane[0.50]&Dichloroethane[0.50],mixture,Neopentane,Dichloroethane,0.5,497.67,4815915.529568978,0.09803740209062753,11.069503659251097,1.2942802850197959,16.82
OPT,17,SulfurDioxide[0.50]&R114[0.50],mixture,SulfurDioxide,R114,0.5,424.735,6231913.346370931,0.09182994980440184,29.607212491236353,5.245236823990864,17.82
OPT,18,Ethanol[0.49]&Methanol[0.51],mixture,Ethanol,Methanol,0.49,514.0952675924299,7111655.214853681,0.13685166383728148,7.9123615727963825,0.19000791527029862,18.82
OPT,19,n-Pentane[0.50]&SulfurDioxide[0.50],mixture,n-Pentane,SulfurDioxide,0.5,450.16999999999996,7238233.848896465,0.07764439728336703,28.877505192656734,6.565745622712658,19.82
