phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Cyclopentane[0.50]&MD3M[0.50],mixture,Cyclopentane,MD3M,0.5,570.34,1500274.660368653,-0.05,-1.0,-1.0
INIT,2,Acetone[0.46]&SulfurDioxide[0.54],mixture,Acetone,SulfurDioxide,0.46,499.93527214583855,7479426.016569818,0.11856388260043285,17.8193787815354,1.4523154083569958
INIT,3,n-Octane[0.49]&Dichloroethane[0.51],mixture,n-Octane,Dichloroethane,0.49,565.0986,3665991.4606673624,0.12704704530086453,2.6248972248451796,0.07150884141302269
INIT,4,Dichloroethane[0.46]&MethylPalmitate[0.54],mixture,Dichloroethane,MethylPalmitate,0.46,666.0360000000001,1932738.382368395,-0.05,-1.0,-1.0
INIT,5,trans-2-Butene[0.42]&R365MFC[0.58],mixture,trans-2-Butene,R365MFC,0.42,446.8162,3868634.438857123,0.11023270498213701,20.61726154961137,1.5693866249649195
OPT,6,Toluene[0.49]&p-Xylene[0.51],mixture,Toluene,p-Xylene,0.49,605.8334517487185,3881778.6406049686,0.12827513264784807,1.3750109372186818,0.036334248963962826
OPT,7,D4[0.50]&Water[0.50],mixture,D4,Water,0.5,616.7980017659061,2539377.8782070028,-0.05,-1.0,-1.0
OPT,8,Toluene[0.50]&p-Xylene[0.50],mixture,Toluene,p-Xylene,0.5,605.5759649609374,3887421.670330259,0.12816206738225328,1.3772401271712755,0.03668402979718279
OPT,9,n-Octane[0.50]&Water[0.50],mixture,n-Octane,Water,0.5,607.918,11131616.059275925,-0.05,-1.0,-1.0
OPT,10,MDM[0.50]&MD4M[0.50],mixture,MDM,MD4M,0.5,609.28045,1050092.1959538928,0.043670136363675255,0.05203585188430265,0.004301554887506667
OPT,11,R113[0.50]&HeavyWater[0.50],mixture,R113,HeavyWater,0.5,565.5284999999006,5865922.767052376,-0.05,-1.0,-1.0
OPT,12,n-Nonane[0.50]&Water[0.50],mixture,n-Nonane,Water,0.5,628.26767440625,5206835.5952475425,0.11405903574993681,0.8395706574591627,0.027620071363498335
OPT,13,m-Xylene[0.50]&Toluene[0.50],mixture,m-Xylene,Toluene,0.5,604.6761278767187,3877809.265544824,0.1308726767851246,1.4309206899269493,0.033962619071422236
OPT,14,DiethylEther[0.49]&EthyleneOxide[0.51],mixture,DiethylEther,EthyleneOxide,0.49,467.8322,5328637.580631652,0.11362148582121895,20.582936046995346,2.0986362269554744
OPT,15,Water[0.50]&Dichloroethane[0.50],mixture,Water,Dichloroethane,0.5,604.3380145335641,8450613.423612894,-0.05,-1.0,-1.0
OPT,16,n-Heptane[0.49]&o-Xylene[0.51],mixture,n-Heptane,o-Xylene,0.49,586.480047344565,3398059.379611203,0.1240289023492897,1.8064895292105085,0.04172045107677751
OPT,17,trans-2-Butene[0.49]&SulfurDioxide[0.51],mixture,trans-2-Butene,SulfurDioxide,0.49,429.6453,8764854.313052014,0.09115434572244137,41.38597506485048,7.827020455764365
OPT,18,n-Dodecane[0.49]&Water[0.51],mixture,n-Dodecane,Water,0.49,656.627590694427,7895834.732722638,-0.05,-1.0,-1.0
OPT,19,Water[0.49]&p-Xylene[0.51],mixture,Water,p-Xylene,0.49,631.32272,14254370.576355183,-0.05,-1.0,-1.0
OPT,20,R21[0.49]&EthyleneOxide[0.51],mixture,R21,EthyleneOxide,0.49,460.37440000000004,6616700.060592042,0.11987474102654937,28.225311157548404,2.936571700939844
OPT,21,n-Dodecane[0.50]&Water[0.50],mixture,n-Dodecane,Water,0.5,658.3440840625,7774284.2745440835,-0.05,-1.0,-1.0
OPT,22,Water[0.49]&cis-2-Butene[0.51],mixture,Water,cis-2-Butene,0.49,539.30954,17841325.31633829,-0.05,-1.0,-1.0
OPT,23,Water[0.48]&Toluene[0.52],mixture,Water,Toluene,0.48,618.31608,7373811.576885455,-0.05,-1.0,-1.0
OPT,24,n-Heptane[0.50]&Benzene[0.50],mixture,n-Heptane,Benzene,0.5,566.29101396875,4257361.023489943,0.1225768396644196,3.520072856267909,0.154866540774922
OPT,25,HeavyWater[0.49]&EthylBenzene[0.51],mixture,HeavyWater,EthylBenzene,0.49,630.21623,14457081.341705522,-0.05,-1.0,-1.0
