order,mixture
1,MDM
2,MethylLinoleate
3,Ethanol
4,R1234ze(Z)
5,IsoButene
6,EthyleneOxide
7,Dichloroethane
8,Toluene
9,Methanol
10,Benzene
11,DimethylCarbonate
12,Acetone
13,Cyclopentane
14,R21
15,R11
16,CycloHexane
