phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.09909404259854926,0.5836393888333058,0.00995298383904064,4.2
INIT,2,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,5.2
INIT,3,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.1324654799583949,6.177915142229922,0.1401119764225137,6.2
INIT,4,R1234ze(Z),pure,R1234ze(Z),,1.0,423.2703783954189,3530642.6307265745,0.10953222338546116,26.86714156350033,2.4829647092384772,7.2
INIT,5,IsoButene,pure,IsoButene,,1.0,418.08980215358235,4015706.5347842663,0.10464237735154415,33.902271376946906,4.1010787525424375,8.2
OPT,6,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12654224991705584,27.315508332631058,2.4494635543010257,9.2
OPT,7,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12040195658578672,3.2786147640040424,0.19233510364866951,10.2
OPT,8,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12092664727548061,1.7382636977661794,0.07648321569261701,11.2
OPT,9,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.12510392451402985,9.484242740645058,0.43074961995736805,12.2
OPT,10,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.1290876346571172,4.190214742279253,0.20101498813051386,13.2
OPT,11,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12656495736490936,3.524604873039505,0.1306493874582917,14.2
OPT,12,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1272837952186909,8.230669166278807,0.4716227335182926,15.2
OPT,13,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12490775186246304,8.783331062570785,0.6297314604711164,16.2
OPT,14,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.11928025893249353,25.356351505165392,2.5859440063025274,17.2
OPT,15,R11,pure,R11,,1.0,471.1099999985589,4407637.999963813,0.12220026007496164,16.2627502088004,1.4912361663409663,18.2
OPT,16,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.1244353293334632,4.029028746829893,0.2023073215701978,19.2
