order,mixture
1,R40
2,SulfurDioxide
3,DiethylEther
4,MD3M
5,R1233zd(E)
1,SulfurDioxide
2,SulfurDioxide
3,SulfurDioxide
4,SulfurDioxide
5,SulfurDioxide
6,SulfurDioxide
7,SulfurDioxide
8,SulfurDioxide
9,SulfurDioxide
10,SulfurDioxide
11,SulfurDioxide
12,SulfurDioxide
13,SulfurDioxide
14,SulfurDioxide
15,DiethylEther
16,SulfurDioxide
17,SulfurDioxide
18,SulfurDioxide
19,SulfurDioxide
20,SulfurDioxide
