order,mixture
1,R40
2,Methanol
3,DiethylEther
4,MD3M
5,EthyleneOxide
6,MethylLinolenate
7,MethylLinoleate
8,R236EA
9,n-Hexane
10,Novec649
11,CycloHexane
12,R21
13,o-Xylene
14,SulfurDioxide
15,EthylBenzene
16,R11
17,R142b
18,n-Undecane
19,n-Octane
20,MM
21,p-Xylene
22,D4
23,n-Nonane
24,cis-2-Butene
