phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,Novec649[0.48]&Ethanol[0.52],mixture,Novec649,Ethanol,0.48,479.71799999999996,4923624.20884438,0.10472005337006561,13.759275994904607,0.6260027944673872,1.0
INIT,2,trans-2-Butene[0.50]&MDM[0.50],mixture,trans-2-Butene,MDM,0.5,496.98545,1980104.346674443,0.014219505384423162,1.9466055143911738,1.267129571283147,2.0
INIT,3,Acetone[0.50]&MD4M[0.50],mixture,Acetone,MD4M,0.5,580.6500000000001,1658736.911292679,-0.05,-1.0,-1.0,3.0
INIT,4,R123[0.50]&n-Decane[0.50],mixture,R123,n-Decane,0.5,537.2655,2753420.3829202936,-0.05,-1.0,-1.0,4.0
INIT,5,DiethylEther[0.50]&Dichloroethane[0.50],mixture,DiethylEther,Dichloroethane,0.5,514.15,4578072.488221618,0.12043754502214418,8.671724107093246,0.519850001604146,5.0
OPT,1,Dichloroethane[0.23]&trans-2-Butene[0.77],mixture,Dichloroethane,trans-2-Butene,0.23,459.1977,4571036.766072809,0.11323231310369308,20.584292664878824,2.0445957149998417,6.0
OPT,2,trans-2-Butene[0.30]&Dichloroethane[0.70],mixture,trans-2-Butene,Dichloroethane,0.3,521.703,5204757.456106311,0.08703352406455216,7.91757168684319,1.1791544003093304,7.0
OPT,3,DiethylEther[0.45]&trans-2-Butene[0.55],mixture,DiethylEther,trans-2-Butene,0.45,445.7505,4072997.948444837,0.1157947905426465,21.920044803903597,1.836825534691993,8.0
OPT,4,DiethylEther[0.13]&Dichloroethane[0.87],mixture,DiethylEther,Dichloroethane,0.13,549.263,5091838.115195155,0.11804675812158723,5.3923245536069935,0.34553102592054286,9.0
OPT,5,DiethylEther[0.42]&trans-2-Butene[0.58],mixture,DiethylEther,trans-2-Butene,0.42,444.6078,4081500.1944179726,0.11648790304576097,22.79242215694099,1.8884722025214487,10.0
OPT,6,DiethylEther[0.35]&trans-2-Butene[0.65],mixture,DiethylEther,trans-2-Butene,0.35000000000000003,441.9415,4094904.6607883186,0.11598988847123883,23.88101583055513,2.065618587173244,11.0
OPT,7,Ethanol[0.50]&DiethylEther[0.50],mixture,Ethanol,DiethylEther,0.5,484.1653839703125,4664674.612440758,0.119270929682267,11.603827311922263,0.5593774018251145,12.0
OPT,8,Ethanol[0.38]&trans-2-Butene[0.62],mixture,Ethanol,trans-2-Butene,0.38,453.13906274680164,5031824.727372033,0.062250382888047066,24.26156310380785,7.50304363396008,13.1
OPT,9,DiethylEther[0.40]&trans-2-Butene[0.60],mixture,DiethylEther,trans-2-Butene,0.4,443.846,4086254.95408312,0.11552437316782291,22.799578631101955,1.965100948256521,14.1
OPT,10,DiethylEther[0.39]&trans-2-Butene[0.61],mixture,DiethylEther,trans-2-Butene,0.39,443.4651,4088356.2466972903,0.11482677578713972,23.243411539228862,2.048791465872927,15.1
OPT,11,DiethylEther[0.09]&Dichloroethane[0.91],mixture,DiethylEther,Dichloroethane,0.09,553.0590000000001,5136339.311975287,0.10804608884765775,2.4365967116221596,0.1823078410213614,16.1
OPT,12,Dichloroethane[0.12]&Novec649[0.88],mixture,Dichloroethane,Novec649,0.12,456.1848,2147568.161398291,0.09558604932156907,8.921266395678229,0.45226424973137025,17.1
OPT,13,DiethylEther[0.02]&Dichloroethane[0.98],mixture,DiethylEther,Dichloroethane,0.02,559.702,5208399.790930538,0.13155690883335877,4.201380458186943,0.17299520576504876,18.2
OPT,14,Dichloroethane[0.10]&n-Hexane[0.90],mixture,Dichloroethane,n-Hexane,0.1,513.198,3290315.5674300846,0.11733728897416554,5.521221188561002,0.3023936981374066,19.3
