phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Novec649[0.48]&Ethanol[0.52],mixture,Novec649,Ethanol,0.48,479.71799999999996,4923624.20884438,0.10278276508439152,13.445045046944175,0.6664552688553215
INIT,2,trans-2-Butene[0.50]&MDM[0.50],mixture,trans-2-Butene,MDM,0.5,496.98545,1980104.346674443,0.014167668271927565,1.951477036939655,1.2724745619167293
INIT,3,R123[0.50]&n-Decane[0.50],mixture,R123,n-Decane,0.5,537.2655,2753420.3829202936,0.002840524934665652,0.8916566163709289,0.8245885957105847
INIT,4,DiethylEther[0.50]&Dichloroethane[0.50],mixture,DiethylEther,Dichloroethane,0.5,514.15,4578072.488221618,0.12465299686815148,8.925944568774147,0.4645596361005941
INIT,5,DiethylEther[0.28]&n-Decane[0.72],mixture,DiethylEther,n-Decane,0.28,575.4200000000001,2455923.603480107,0.003654362845082157,0.7343003665525241,0.6529841745969682
INIT,6,DiethylEther[0.28]&R123[0.72],mixture,DiethylEther,R123,0.28,459.59432000000004,3749028.7549322783,0.11616308174927523,15.628229395164201,1.2667307809643384
INIT,7,Acetone[0.50]&trans-2-Butene[0.50],mixture,Acetone,trans-2-Butene,0.5,463.0514756875,4760370.710053417,0.11412862673696424,21.058490097239233,1.882423575276001
INIT,8,Dichloroethane[0.39]&Ethanol[0.61],mixture,Dichloroethane,Ethanol,0.39,532.9888751137755,5815773.11025623,-0.05,-1.0,-1.0
OPT,9,trans-2-Butene[0.50]&R142b[0.50],mixture,trans-2-Butene,R142b,0.5,419.435,4260512.78713482,0.10341424825870155,32.67419707461799,4.088172539669562
OPT,10,SulfurDioxide[0.49]&n-Nonane[0.51],mixture,SulfurDioxide,n-Nonane,0.49,514.2340999999999,4304724.023547362,-0.05,-1.0,-1.0
OPT,11,Acetone[0.48]&R123[0.52],mixture,Acetone,R123,0.48,481.44012000000004,4402956.915593605,0.12401431683044889,12.670173781345493,0.8160191452253974
OPT,12,EthylBenzene[0.49]&CycloHexane[0.51],mixture,EthylBenzene,CycloHexane,0.49,587.2421745605805,4061306.102613111,0.12199001339771745,2.3840221393894763,0.08211302174199236
OPT,13,CycloHexane[0.50]&DimethylCarbonate[0.50],mixture,CycloHexane,DimethylCarbonate,0.5,535.8730556796875,4305561.623649974,0.1262862088157532,5.028417351472933,0.22938840919751574
OPT,14,Dichloroethane[0.50]&EthylBenzene[0.50],mixture,Dichloroethane,EthylBenzene,0.5,589.36,4528848.810895612,0.1250581071497523,2.370702383006475,0.08325610674473008
OPT,15,n-Butane[0.49]&n-Nonane[0.51],mixture,n-Butane,n-Nonane,0.49,550.6226048767742,4433208.885973273,0.007941180102237334,1.964315296225338,1.5930513360118053
OPT,16,Isohexane[0.49]&SulfurDioxide[0.51],mixture,Isohexane,SulfurDioxide,0.49,463.4994,6285653.835577278,0.059727994449734735,18.569138681046738,5.602069734286403
OPT,17,Methanol[0.50]&n-Decane[0.50],mixture,Methanol,n-Decane,0.5,791.5989953124999,12586055.535968559,0.001948951358101802,0.9393966983833665,0.8969292978092573
OPT,18,R245fa[0.50]&R40[0.50],mixture,R245fa,R40,0.5,421.655,4735745.725388905,0.11171957962188517,38.82166684473554,3.4475541406747854
OPT,19,R245fa[0.47]&R40[0.53],mixture,R245fa,R40,0.47000000000000003,421.3337,4820019.9803578975,0.11115075278266949,38.53273629767534,3.6100806035537834
OPT,20,R40[0.48]&IsoButene[0.52],mixture,R40,IsoButene,0.48,414.1485980308584,5051505.809803532,0.10444994271394524,43.92425007061367,5.6637142378856336
OPT,21,1-Butene[0.49]&R1234ze(Z)[0.51],mixture,1-Butene,R1234ze(Z),0.49,421.3198,4189172.9182498483,0.10395015541615987,32.543165911745504,3.5510288477406244
OPT,22,DimethylCarbonate[0.50]&m-Xylene[0.50],mixture,DimethylCarbonate,m-Xylene,0.5,586.9449999999999,5161096.571882148,0.12357431920151775,2.4222328635640253,0.07805288291023839
OPT,23,Dichloroethane[0.50]&Acetone[0.50],mixture,Dichloroethane,Acetone,0.5,534.85,5167061.46781758,0.13118232406743466,6.126722286813937,0.2821212818753432
OPT,24,MethylPalmitate[0.47]&n-Butane[0.53],mixture,MethylPalmitate,n-Butane,0.47000000000000003,715.0867047464662,5186441.9803649,-0.05,-1.0,-1.0
OPT,25,n-Nonane[0.48]&HeavyWater[0.52],mixture,n-Nonane,HeavyWater,0.48,620.18444,4949113.178923222,0.12137727144576647,0.6801452819240739,0.014972682419334863
OPT,26,EthyleneOxide[0.48]&Cyclopentane[0.52],mixture,EthyleneOxide,Cyclopentane,0.48,491.17600000000004,5501454.766284788,0.13297877668790387,16.12163128529174,1.0157349536729463
OPT,27,Water[0.49]&MethylOleate[0.51],mixture,Water,MethylOleate,0.49,715.8970400000001,5266681.162596169,-0.05,-1.0,-1.0
OPT,28,MethylOleate[0.50]&Water[0.50],mixture,MethylOleate,Water,0.5,714.548,5378413.52613635,-0.05,-1.0,-1.0
