phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08805606160633098,9.570397455713142,0.6094455018220425
INIT,2,trans-2-Butene,pure,trans-2-Butene,,1.0,428.61053576550944,4019095.037933443,0.11078177647204866,28.503946399302382,3.1821185465684225
INIT,3,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12721574512249922,8.139524516415554,0.46640290577648624
INIT,4,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11692929015724043,15.995344413554228,1.3094668632922235
INIT,5,DiethylEther,pure,DiethylEther,,1.0,467.8996408899039,3717320.6335552176,0.11474432771165238,13.490587431793262,1.0377942780623985
OPT,1,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12757562393069224,8.377894199707093,0.47710379541468867
OPT,2,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1270654782300331,8.33908740161509,0.48260424085713766
OPT,3,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1272837728984891,8.305244233676477,0.47676603046178195
OPT,4,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1255394139339985,8.327049842912052,0.5067892150061338
OPT,5,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12583090199366181,8.050033769394918,0.4819536044828186
OPT,6,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12698401320833846,8.224108394407772,0.47591104655624034
OPT,7,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.11868445885497406,8.147551569984923,0.6160900096711404
OPT,8,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12728128517739618,8.340914598841563,0.4792671887820394
OPT,9,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12673476701555836,8.25110553430341,0.48177500886851415
OPT,10,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12718344513188826,8.310281983747938,0.478714732399659
OPT,11,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.1167676120855442,15.896831214025566,1.3080956462354048
OPT,12,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1276331324245457,8.228041835133894,0.46596200387500414
OPT,13,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1279995689513641,8.365874570621989,0.46956442363830847
OPT,14,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12740015346212194,8.38277777062239,0.48024685263536543
OPT,15,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.10238643424984253,12.73984360080769,1.6033010886185628
OPT,16,DiethylEther,pure,DiethylEther,,1.0,467.8996408899039,3717320.6335552176,0.11420544370902909,13.451227831624804,1.0531947971564906
OPT,17,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12061986395600695,8.27578176476576,0.5902068262139359
OPT,18,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12738902684443462,8.382133498400988,0.48038107815187087
OPT,19,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1281227037810063,8.40635071321108,0.4703492354940586
OPT,20,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12693723680410282,8.310656094897713,0.48268823592301935
