phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,D5,pure,D5,,1.0,618.2999915047726,1077687.644266743,0.06965573472394254,0.10318198870218999,0.0041719196926207356
INIT,2,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11035463069130878,11.117609432970596,1.0194182125598266
INIT,3,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.11848594550823897,0.9014267596052442,0.03059692568738724
INIT,4,Isopentane,pure,Isopentane,,1.0,460.3497947114459,3378217.2241799296,0.11172368652491599,14.303711739562239,1.2961604814271062
INIT,5,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11679174596265476,15.959974153232439,1.3122268973514875
OPT,1,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.12120225772546708,0.8196623019537671,0.024288148982038356
OPT,2,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.1228080371480473,0.9181196336502611,0.026101019936397112
OPT,3,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.05252380604852478,0.8722813618373528,0.27344437446154457
OPT,4,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11318700579947528,11.757316511897825,0.9852038968294592
OPT,5,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11475222382211148,15.689206673904417,1.3742724599610208
OPT,6,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11536680437713447,15.459605596972633,1.3289334547992109
OPT,7,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11108364549529892,15.613655847222303,1.5288959702332827
OPT,8,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11696679281220908,16.00593726545279,1.3087893362549905
OPT,9,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11665922746859202,15.936812432005242,1.3157666454391623
OPT,10,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11538111701539658,15.36935716218943,1.32062700247121
OPT,11,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11404415997637285,14.586915979892002,1.3056920827305518
OPT,12,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11671096955239794,15.908019249562857,1.3113125051581682
OPT,13,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11675328682781388,15.921205133398411,1.3106562111537077
OPT,14,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11685265157283913,15.9902824869682,1.3121880062788474
OPT,15,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11684629622743736,15.921993844171274,1.306930210537852
OPT,16,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.10859627364880906,12.478587272518194,1.3097755569930878
OPT,17,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11677092546964109,15.919115229464955,1.3097674448697982
OPT,18,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11674916313094985,15.990125753512263,1.3164095611963604
OPT,19,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.1168699427983989,15.920170337085617,1.3058206865220412
OPT,20,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.10330899453008974,11.161314740671878,1.3580564727131441
