order,mixture
1,R40
2,R141b
3,Acetone
4,MethylOleate
5,MDM
1,Acetone
2,Acetone
3,Acetone
4,R141b
5,R141b
6,R141b
7,R141b
8,R141b
9,R141b
10,R141b
11,R141b
12,R141b
13,R141b
14,R141b
15,R141b
16,R141b
17,R141b
18,R141b
19,R141b
20,R141b
